,classs,displayid,dps,flags2,id,level,name,reqlevel,slot,slotbak,speed,subclass,firstseenpatch,popularity,contentPhase,side,reqclass,armor,commondrop,reqrace
1025,2,22146,11.90,8192,2030,20,7Gnarled Staff,15,17,17,2.90,10, 0,20,1,,,,,
1026,2,22151,15.17,8192,928,25,7Long Staff,20,17,17,3.00,10, 0,18,1,,,,,
1027,2,20440,4.29,8192,1010,8,7Gnarled Short Staff,2,17,17,2.80,10, 0,17,1,1,,,,
1028,2,22149,2.03,8192,2132,4,7Short Staff,,17,17,3.20,10, 0,17,1,,,,,
1029,2,20423,6.41,8192,4938,11,7Blemished Wooden Staff,7,17,17,3.20,10, 0,16,1,2,,,,
1030,2,20449,2.57,8192,5776,5,7Elder's Cane,1,17,17,3.50,10, 0,16,1,2,,,,
1031,2,20426,5.63,8192,4961,10,7Dreamwatcher Staff,4,17,17,3.20,10, 0,14,1,2,,,,
1032,2,20442,3.33,8192,1411,8,8Withered Staff,3,17,17,3.00,10, 0,14,1,,,,true,
1033,2,20385,0.89,8192,14392,1,7Durability Staff,,17,17,2.80,10, 0,14,1,,,,,
1034,2,5404,2.58,8192,5778,5,7Primitive Walking Stick,2,17,17,3.10,10, 0,12,1,2,,,,
1035,2,20448,2.08,8192,2487,4,7Acolyte Staff,,17,17,2.40,10, 0,12,1,,,,,
1036,2,20450,1.67,8192,1388,3,7Crooked Staff,,17,17,3.30,10, 0,12,1,,,,,
1037,2,4994,2.68,8192,1159,5,7Militia Quarterstaff,2,17,17,2.80,10, 0,11,1,1,,,,
1038,2,20413,7.10,8192,1813,18,8Chipped Quarterstaff,13,17,17,3.10,10, 0,10,1,,,,true,
1039,2,20429,5.65,8192,2257,10,7Frostmane Staff,5,17,17,3.10,10, 0,10,1,,,,,
1040,2,13711,5.74,8192,7094,10,7Driftwood Branch,5,17,17,3.40,10, 0,9,1,,,,,
1041,2,20436,4.38,8192,2503,8,7Adept Short Staff,3,17,17,2.40,10, 0,9,1},,,,,
1042,2,22734,35.56,8192,6975,40,5Whirlwind Axe,30,17,17,3.60,1, 0,15841,1,,1,,,
1043,2,23904,53.82,8192,12784,63,5Arcanite Reaper,58,17,17,3.80,1, 0,10556,1,,,,,
1044,2,22221,37.29,8192,7717,42,5Ravager,37,17,17,3.50,1, 0,10529,1,,,,,
1045,2,31735,67.00,8192,19169,70,4Nightfall,60,17,17,3.50,1, 0,8764,3,,,,,
1046,2,22217,28.95,8192,6687,34,5Corpsemaker,29,17,17,3.80,1, 0,7253,1,,,,,
1047,2,18607,38.82,8192,6830,44,5Bonebiter,34,17,17,3.40,1, 0,6319,1,1,,,,
1048,2,33458,40.34,8192,870,40,4Fiery War Axe,35,17,17,2.90,1, 0,5437,1,,,,,
1049,2,19305,47.36,8192,2291,49,4Kang the Decapitator,44,17,17,3.60,1, 0,4819,1,,,,,
1050,2,23228,41.84,8192,13018,48,5Executioner's Cleaver,43,17,17,3.80,1, 0,4275,1,,,,,
1051,2,28719,50.54,8192,11931,59,5Dreadforge Retaliator,54,17,17,3.70,1, 0,3857,1,,,,,
1052,2,22220,38.88,8192,9425,44,5Pendulum of Doom,39,17,17,4.00,1, 0,3161,1,,,,,
1053,2,22215,56.67,8192,1263,60,4Brain Hacker,55,17,17,2.10,1, 0,2369,1,,,,,
1054,2,32200,74.71,8192,17104,76,4Spinal Reaper,60,17,17,3.40,1, 0,2354,1,,,,,
1055,2,23908,49.75,8192,13285,58,5The Blackrock Slicer,53,17,17,4.00,1, 0,2148,1,,,,,
1056,2,29907,45.78,8192,17730,53,5Gatorbite Axe,48,17,17,3.20,1, 0,2099,1,,,,,
1057,2,28794,48.13,8192,13003,56,5Lord Alexander's Battle Axe,51,17,17,3.20,1, 0,1583,1,,,,,
1058,2,28796,34.53,8192,10570,39,5Manslayer,34,17,17,3.20,1, 0,1571,1,,,,,
1059,2,25599,35.52,8192,13017,40,5Hellslayer Battle Axe,35,17,17,2.90,1, 0,1567,1,,,,,
1060,2,19389,27.73,8192,2299,33,5Burning War Axe,28,17,17,3.30,1, 0,1337,1,,,,,
1061,2,19298,32.59,8192,9459,37,5Thermaplugg's Left Arm,32,17,17,2.70,1, 0,1313,1,,,,,
1062,2,22212,48.08,8192,11816,56,5Angerforge's Battle Axe,51,17,17,2.60,1, 0,1282,1,,,,,
1063,2,33435,86.57,8192,21134,84,4Dark Edge of Insanity,60,17,17,3.50,1, 0,1260,5,,,,,
1064,2,19371,26.67,8192,7753,32,5Bloodspiller,27,17,17,2.70,1, 0,1203,1,,,,,
1065,2,28804,17.50,8192,12975,20,5Prospector Axe,15,17,17,2.40,1, 0,1034,1,,,,,
1066,2,19290,19.70,8192,1318,23,5Night Reaver,18,17,17,3.30,1, 0,986,1,,,,,
1067,2,22216,22.37,8192,2523,35,7Bullova,30,17,17,3.80,1, 0,925,1,,,,,
1068,2,19295,23.04,8192,9486,28,5Supercharger Battle Axe,23,17,17,2.80,1, 0,919,1,,,,,
1069,2,28791,21.72,8192,13016,26,5Killmaim,21,17,17,3.20,1, 0,911,1,,,,,
1070,2,8528,25.57,8192,3855,37,6Massive Iron Axe,32,17,17,3.50,1, 0,837,1,,,,,
1071,2,28073,42.58,8192,11907,55,6Beastslayer,50,17,17,3.30,1, 0,821,1,,,,,
1072,2,22213,39.46,8192,10652,51,6Will of the Mountain Giant,40,17,17,2.80,1, 0,814,1,2,,,,
1073,2,19307,30.17,8192,9521,41,6Skullsplitter,30,17,17,2.90,1, 0,799,1,2,,,,
1074,2,19221,17.60,8192,5423,20,5Boahn's Fang,15,17,17,2.50,1, 0,748,1,,,,,
1075,2,19309,42.66,8192,9481,49,5The Minotaur,44,17,17,3.20,1, 0,683,1,,,,,
1076,2,3243,11.82,8192,15424,18,6Axe of Orgrimmar,9,17,17,3.30,1, 0,646,1,2,,,,
1077,2,30881,59.44,8192,18538,63,4Treant's Bane,58,17,17,2.70,1, 0,621,2,,,,,
1078,2,19296,19.63,8192,5194,23,5Taskmaster Axe,18,17,17,2.70,1, 0,601,1,,,,,
1079,2,28804,21.00,8192,23171,25,5The Axe of Severing,20,17,17,3.00,1, 0,578,6,,,,,
1080,2,31958,77.37,8192,18831,78,4High Warlord's Battle Axe,60,17,17,3.80,1, 0,577,2,,,,,
1081,2,22112,4.29,8192,2491,8,7Large Axe,3,17,17,2.80,1, 0,522,1,,,,,
1082,2,22218,48.85,8192,11607,57,5Dark Iron Sunderer,52,17,17,2.60,1, 0,494,1,,,,,
1083,2,8516,9.06,8192,3488,13,6Copper Battle Axe,8,17,17,3.20,1, 0,493,1,,,,,
1084,2,25600,46.48,8192,12769,54,5Bleakwood Hew,49,17,17,2.70,1, 0,482,1,,,,,
1085,2,34481,68.24,8192,21856,71,4Neretzek-The Blood Drinker,60,17,17,3.70,1, 0,455,5,,,,,
1086,2,11165,17.58,8192,3191,26,6Arced War Axe,21,17,17,3.30,1, 0,429,1,,,,,
1087,2,22222,18.33,8192,6905,27,6Reef Axe,22,17,17,3.30,1, 0,412,1,,,,,
1088,2,19234,13.00,8192,1893,20,6Miner's Revenge,15,17,17,3.50,1, 0,399,1,1,,,,
1089,2,35371,81.81,8192,22815,81,4Severance,60,17,17,3.60,1, 0,378,6,,,,,
1090,2,18328,35.61,8192,9383,40,5Obsidian Cleaver,35,17,17,3.30,1, 0,370,1,,,,,
1091,2,19311,39.46,8192,9685,51,6Will of the Mountain Giant,46,17,17,2.80,1, 0,335,1,,,,,
1092,2,22225,13.06,8192,5318,20,6Zhovur Axe,12,17,17,3.10,1, 0,302,1,2,,,,
1093,2,31857,73.38,8192,19353,75,4Drake Talon Cleaver,60,17,17,3.40,1, 0,296,3,,,,,
1094,2,28207,42.71,8192,12000,55,6Limb Cleaver,50,17,17,2.40,1, 0,296,1,,,,,
1095,2,22223,32.50,8192,9679,43,6Tok'kar's Murloc Chopper,35,17,17,3.20,1, 0,286,1,2,,,,
1096,2,23434,43.33,8192,12775,56,6Huge Thorium Battleaxe,51,17,17,3.30,1, 0,250,1,,,,,
1097,2,31858,68.13,8192,19354,71,4Draconic Avenger,60,17,17,3.20,1, 0,246,3,,,,,
1098,2,6264,19.84,8192,756,29,6Tunnel Pick,24,17,17,3.10,1, 0,237,1,,,,,
1099,2,24816,53.09,8192,13983,62,5Gravestone War Axe,57,17,17,3.40,1, 0,218,1,,,,,
1100,2,22108,15.26,8192,926,25,7Battle Axe,20,17,17,3.80,1, 0,218,1,,,,,
1101,2,28541,45.80,8192,15272,59,6Razor Axe,54,17,17,2.50,1, 0,194,1,,,,,
1102,2,8499,11.94,8192,3195,18,6Barbaric Battle Axe,13,17,17,3.60,1, 0,192,1,,,,true,
1103,2,22250,22.96,8192,12250,34,6Midnight Axe,29,17,17,2.70,1, 0,188,1,,,,,
1104,2,14038,11.33,8192,1959,17,6Cold Iron Pick,12,17,17,3.00,1, 0,186,1,,,,,
1105,2,28334,43.42,8192,15271,56,6Colossal Great Axe,51,17,17,3.80,1, 0,174,1,,,,,
1106,2,31302,77.37,8192,18830,78,4Grand Marshal's Sunderer,60,17,17,3.80,1, 0,168,2,,,,,
1107,2,19275,20.28,8192,3210,30,6Brutal War Axe,25,17,17,3.60,1, 0,167,1,,,,,
1108,2,8531,7.03,8192,4562,10,6Severing Axe,5,17,17,3.20,1, 0,167,1,,,,true,
1109,2,19306,33.72,8192,1521,44,6Lumbering Ogre Axe,39,17,17,3.90,1, 0,162,1,,,,,
1110,2,28460,10.74,8192,15268,16,6Twin-bladed Axe,11,17,17,2.70,1, 0,162,1,,,,,
1111,2,22249,21.09,8192,12249,31,6Merciless Axe,26,17,17,3.20,1, 0,158,1,,,,,
1112,2,8526,31.22,8192,1640,42,6Monstrous War Axe,37,17,17,3.70,1, 0,156,1,,,,,
1113,2,31219,52.90,8192,18759,62,5Malicious Axe,57,17,17,3.10,1, 0,147,1,,,,,
1114,2,28573,16.06,8192,15269,24,6Massive Battle Axe,19,17,17,3.30,1, 0,139,1,,,,,
1115,2,13360,49.68,8192,18324,58,5Waveslicer,53,17,17,3.10,1, 0,131,2,,,,,
1116,2,8533,29.00,8192,3856,40,6Shadow Crescent Axe,35,17,17,2.50,1, 0,122,1,,,,,
1117,2,22115,11.82,8192,2025,20,7Bearded Axe,15,17,17,3.30,1, 0,122,1,,,,,
1118,2,19227,13.03,8192,2907,20,6Dwarven Tree Chopper,16,17,17,3.30,1, 0,122,1,1,,,,
1119,2,19242,13.79,8192,872,21,6Rockslicer,16,17,17,3.30,1, 0,121,1,,,,,
1120,2,22214,16.09,8192,1455,24,6Blackrock Champion's Axe,19,17,17,3.20,1, 0,118,1,,,,,
1121,2,19272,16.90,8192,7958,27,7Bronze Battle Axe,22,17,17,2.90,1, 0,115,1,,,,,
1122,2,19302,31.21,8192,9626,42,6Dwarven Charge,35,17,17,2.90,1, 0,90,1,1,,,,
1123,2,28533,35.63,8192,15270,46,6Gigantic War Axe,41,17,17,3.20,1, 0,87,1,,,,,
1124,2,19283,19.03,8192,3201,28,6Barbarian War Axe,23,17,17,3.10,1, 0,85,1,,,,,
1125,2,19390,11.82,8192,6094,18,6Piercing Axe,14,17,17,3.30,1, 0,85,1,1,,,,
1126,2,28349,48.93,8192,15273,63,6Death Striker,58,17,17,2.80,1, 0,84,1,,,,,
1127,2,36762,58.46,8192,19962,68,5Gri'lek's Carver,60,17,17,3.90,1, 0,83,4,,,,,
1128,2,19232,13.04,8192,1220,20,6Lupine Axe,15,17,17,2.30,1, 0,83,1,,,,,
1129,2,34507,58.57,8192,19900,68,5Zulian Stone Axe,60,17,17,2.80,1, 0,82,4,,,,,
1130,2,22114,8.28,8192,1196,14,7Tabar,9,17,17,3.20,1, 0,75,1,,,,,
1131,2,19291,15.14,8192,5749,23,6Scythe Axe,18,17,17,3.60,1, 0,72,1,,,,,
1132,2,19372,14.55,8192,3199,22,6Battle Slayer,17,17,17,3.30,1, 0,68,1,,,,true,
1133,2,5128,38.04,8192,1639,49,6Grinning Axe,44,17,17,2.80,1, 0,66,1,,,,,
1134,2,19304,33.62,8192,1680,44,6Headchopper,39,17,17,2.90,1, 0,64,1,,,,,
1135,2,22219,18.29,8192,2227,27,6Heavy Ogre War Axe,22,17,17,3.80,1, 0,63,1,,,,,
1136,2,19246,13.00,8192,5626,20,6Skullchipper,15,17,17,3.50,1, 0,59,1,1,,,,
1137,2,19375,16.90,8192,1461,25,6Slayer's Battle Axe,20,17,17,2.90,1, 0,49,1,,,,,
1138,2,19374,22.88,8192,4020,49,8Splintering Battle Axe,44,17,17,3.30,1, 0,48,1,,,,true,
1139,2,19292,8.96,8192,1824,23,8Shiny War Axe,18,17,17,2.40,1, 0,48,1,,,,true,
1140,2,19255,18.97,8192,2015,28,6Black Metal War Axe,23,17,17,2.90,1, 0,44,1,,,,,
1141,2,8506,12.50,8192,2203,19,6Brashclaw's Chopper,14,17,17,3.40,1, 0,39,1,,,,,
1142,2,8525,4.24,8192,3189,8,7Wood Chopper,3,17,17,3.30,1, 0,38,1,,,,,
1143,2,8534,15.31,8192,2175,23,6Shadowhide Battle Axe,18,17,17,3.20,1, 0,36,1,,,,,
1144,2,19287,13.04,8192,3779,32,8Hefty War Axe,27,17,17,2.80,1, 0,34,1,,,,true,
1145,2,19236,12.50,8192,2823,19,6Mo'grosh Can Opener,14,17,17,3.20,1, 0,32,1,,,,,
1146,2,22111,31.25,8192,2531,44,7Great Axe,39,17,17,3.60,1, 0,29,1,,,,,
1147,2,19369,10.77,8192,1828,27,8Stone War Axe,22,17,17,2.60,1, 0,27,1,,,,true,
1148,2,19231,10.83,8192,3586,16,6Logsplitter,9,17,17,3.60,1, 0,25,1,2,,,,
1149,2,14040,9.00,8192,6206,15,7Rock Chipper,10,17,17,3.50,1, 0,25,1,,,,,
1150,2,19374,27.60,8192,13819,59,8Balanced War Axe,54,17,17,2.50,1, 0,22,1,,,,true,
1151,2,8899,2.73,8192,5777,5,7Brave's Axe,1,17,17,3.30,1, 0,22,1,2,,,,
1152,2,19243,1.61,8192,2483,3,7Rough Broad Axe,,17,17,2.80,1, 0,14,1,,,,,
1153,2,19252,5.00,8192,3325,9,7Vile Fin Battle Axe,4,17,17,3.10,1, 0,12,1,,,,,
1154,2,22291,1.38,8192,12282,2,7Worn Battleaxe,,17,17,2.90,1, 0,12,1,,,,,
1155,2,8501,3.39,8192,1417,8,8Beaten Battle Axe,3,17,17,3.10,1, 0,10,1,,,,true,
1156,2,19226,5.00,8192,1512,12,8Crude Battle Axe,7,17,17,3.00,1, 0,9,1,,,,true,
1157,2,8511,4.84,8192,2499,9,7Double-bladed Axe,4,17,17,3.20,1, 0,8,1,,,,,
1158,2,8512,2.10,8192,2479,4,7Broad Axe,,17,17,3.10,1, 0,8,1,,,,,
1159,2,19245,6.61,8192,1812,17,8Short-handled Battle Axe,12,17,17,3.10,1, 0,7,1,,,,true,
1160,2,19247,2.57,8192,1386,5,7Thistlewood Axe,,17,17,3.50,1, 0,3,1},,,,,
1161,2,29698,80.41,8192,17182,80,3Sulfuras-Hand of Ragnaros,60,17,17,3.70,5, 0,9997,2,,,,,
1162,2,13466,25.63,8192,6953,31,5Verigan's Fist,20,17,17,3.20,5, 0,7842,1,1,2,,,
1163,2,19645,29.00,8192,9449,34,5Manual Crowd Pummeler,29,17,17,2.00,5, 0,7704,1,,,,,
1164,2,29699,63.65,8192,17193,67,4Sulfuron Hammer,60,17,17,3.70,5, 0,4266,1,,,,,
1165,2,19620,42.70,8192,9413,49,5The Rockpounder,44,17,17,3.70,5, 0,3607,1,,,,,
1166,2,21252,38.93,8192,7723,44,5Mograine's Might,39,17,17,2.80,5, 0,3137,1,,,,,
1167,2,25079,35.74,8192,6976,40,5Whirlwind Warhammer,30,17,17,3.40,5, 0,2808,1,,1,,,
1168,2,29939,46.47,8192,17766,54,5Princess Theradras' Scepter,49,17,17,3.40,5, 0,2704,1,,,,,
1169,2,35239,95.26,8192,22798,89,4Might of Menethil,60,17,17,3.80,5, 0,1824,6,,,,,
1170,2,31817,61.45,8192,19323,65,4The Unstoppable Force,60,17,17,3.80,5, 0,1742,3,,,,,
1171,2,32162,62.57,8192,17073,66,4Earthshaker,60,17,17,3.50,5, 0,1635,1,,,,,
1172,2,15466,28.91,8192,7730,34,5Cobalt Crusher,29,17,17,3.20,5, 0,1589,1,,,,,
1173,2,25627,30.17,8192,13045,35,5Viscous Hammer,30,17,17,2.90,5, 0,1555,1,,,,,
1174,2,25180,51.36,8192,13167,60,5Fist of Omokk,55,17,17,3.30,5, 0,1414,1,,,,,
1175,2,19610,19.71,8192,7230,23,5Smite's Mighty Hammer,18,17,17,3.50,5, 0,1400,1,,,,,
1176,2,30867,52.97,8192,18531,62,5Unyielding Maul,57,17,17,3.20,5, 0,1396,2,,,250,,
1177,2,11271,32.50,8192,6327,37,5The Pacifier,32,17,17,4.00,5, 0,1378,1,,,,,
1178,2,25625,48.89,8192,11921,57,5Impervious Giant,52,17,17,2.70,5, 0,1357,1,,,30,,
1179,2,19664,49.57,8192,2915,52,4Taran Icebreaker,47,17,17,2.30,5, 0,1355,1,,,,,
1180,2,35010,55.66,8192,22348,65,5Doomulus Prime,60,17,17,3.80,5, 0,1253,5,,,,,
1181,2,5228,22.92,8192,3203,28,5Dense Triangle Mace,23,17,17,2.40,5, 0,1246,1,,,,,
1182,2,18324,39.60,8192,9423,45,5The Jackhammer,40,17,17,2.50,5, 0,1051,1,,,,,
1183,2,8590,23.75,8192,1976,29,5Slaghammer,24,17,17,2.80,5, 0,1017,1,,,,,
1184,2,25047,53.82,8192,12796,63,5Hammer of the Titans,58,17,17,3.80,5, 0,962,1,,,,,
1185,2,25046,47.43,8192,11608,55,5Dark Iron Pulverizer,50,17,17,3.70,5, 0,940,1,,,,,
1186,2,25626,49.73,8192,13047,58,5Twig of the World Tree,53,17,17,3.70,5, 0,886,3,,,,,
1187,2,18269,32.50,8192,9391,37,5The Shoveler,32,17,17,3.40,5, 0,822,1,,1,,,
1188,2,15467,37.19,8192,1722,42,5Thornstone Sledgehammer,37,17,17,3.20,5, 0,819,1,,,,,
1189,2,6808,12.50,8192,4778,19,6Heavy Spiked Mace,14,17,17,3.40,5, 0,783,1,,,,,
1190,2,19596,31.22,8192,4983,42,6Rock Pulverizer,30,17,17,3.70,5, 0,718,1,1,,,,
1191,2,30792,53.83,8192,18420,63,5Bonecrusher,,17,17,3.00,5, 0,682,2,,,,,
1192,2,28677,43.39,8192,13046,50,5Blanchard's Stout,45,17,17,3.10,5, 0,639,1,,,,,
1193,2,27412,53.87,8192,15418,63,5Shimmering Platinum Warhammer,52,17,17,3.10,5, 0,614,1,,,,,
1194,2,18269,30.14,8192,4128,41,6Silver Spade,30,17,17,3.70,5, 0,611,1,,,,,
1195,2,9057,20.97,8192,5815,31,6Glacial Stone,18,17,17,3.60,5, 0,611,1,1,,,,
1196,2,19647,21.14,8192,3851,31,6Solid Iron Maul,26,17,17,3.50,5, 0,593,1,,,,,
1197,2,31265,67.07,8192,18803,70,4Finkle's Lava Dredger,60,17,17,2.90,5, 0,525,1,,,,,
1198,2,28809,18.27,8192,12983,21,5Rakzur Club,16,17,17,2.60,5, 0,523,1,,,,,
1199,2,19622,18.33,8192,3194,21,5Black Malice,16,17,17,3.30,5, 0,477,1,,,,,
1200,2,3151,30.23,8192,4548,41,6Servomechanic Sledgehammer,,17,17,2.20,5, 0,464,1,,,,,
1201,2,19646,18.19,8192,6093,27,6Orc Crusher,18,17,17,3.60,5, 0,464,1,1,,,,
1202,2,28673,45.00,8192,12528,52,5The Judge's Gavel,47,17,17,3.40,5, 0,416,1,,,,,
1203,2,21793,48.13,8192,11803,56,5Force of Magma,51,17,17,3.20,5, 0,411,1,,,,,
1204,2,19617,43.38,8192,10626,50,5Ragehammer,45,17,17,3.70,5, 0,387,1,,,,,
1205,2,25629,52.11,8192,13393,61,5Malown's Slam,56,17,17,3.80,5, 0,385,1,,,,,
1206,2,33143,53.85,8192,20696,63,5Crystal Spiked Maul,58,17,17,3.90,5, 0,373,4,,,,,
1207,2,31877,67.00,8192,19358,70,4Draconic Maul,60,17,17,3.50,5, 0,370,3,,,,,
1208,2,23239,53.89,8192,18717,63,5Hammer of the Grand Crusader,58,17,17,2.70,5, 0,360,1,,,,,
1209,2,34556,49.71,8192,22208,58,5Lavastone Hammer,53,17,17,3.40,5, 0,315,5,,,,,
1210,2,10642,9.46,8192,6214,16,7Heavy Copper Maul,11,17,17,2.80,5, 0,313,1,,,,,
1211,2,19611,17.61,8192,5322,26,6Demolition Hammer,17,17,17,2.30,5, 0,298,1,2,,,,
1212,2,23240,48.08,8192,12776,56,5Enchanted Battlehammer,51,17,17,2.60,5, 0,283,1,,,,,
1213,2,36518,84.86,8192,22809,83,4Maul of the Redeemed Crusader,60,17,17,3.60,5, 0,249,6,,,,,
1214,2,31878,73.38,8192,19357,75,4Herald of Woe,60,17,17,3.40,5, 0,230,3,,,,,
1215,2,5530,17.61,8192,1264,26,6Headbasher,22,17,17,2.30,5, 0,227,1,1,,,,
1216,2,8600,11.88,8192,5187,20,7Rhahk'Zor's Hammer,15,17,17,3.20,5, 0,214,1,,,,,
1217,2,7495,10.00,8192,6205,15,6Burrowing Shovel,10,17,17,2.30,5, 0,192,1,,,,,
1218,2,31954,77.37,8192,18867,78,4Grand Marshal's Battle Hammer,60,17,17,3.80,5, 0,187,2,,,,,
1219,2,19538,11.79,8192,4777,18,6Ironwood Maul,13,17,17,2.80,5, 0,183,1,,,,,
1220,2,33533,62.57,8192,21188,66,4Fist of Cenarius,60,17,17,3.50,5, 0,168,5,,,,,
1221,2,28468,26.67,8192,15260,38,6Stone Hammer,33,17,17,3.00,5, 0,167,1,,,,,
1222,2,23557,53.89,8192,12969,63,5Seeping Willow,58,17,17,3.60,5, 0,162,1,,,,,
1223,2,28096,19.09,8192,15464,28,6Brute Hammer,24,17,17,3.30,5, 0,160,1,2,,,,
1224,2,8588,8.33,8192,3103,12,6Coldridge Hammer,6,17,17,2.70,5, 0,152,1,1,,,,
1225,2,15468,22.91,8192,3852,34,6Golden Iron Destroyer,29,17,17,2.75,5, 0,143,1,,,,,
1226,2,18269,22.88,8192,1991,34,6Goblin Power Shovel,29,17,17,3.30,5, 0,142,1,,,,,
1227,2,28524,28.95,8192,15261,40,6Sequoia Branch,35,17,17,3.80,5, 0,134,1,,,,,
1228,2,5533,24.71,8192,1990,36,6Ballast Maul,31,17,17,3.40,5, 0,121,1,,,,,
1229,2,22121,5.00,8192,2493,9,7Wooden Mallet,4,17,17,2.60,5, 0,113,1,,,,,
1230,2,28540,35.74,8192,15262,46,6Greater Maul,41,17,17,3.40,5, 0,108,1,,,,,
1231,2,7495,2.96,8192,1195,6,7Kobold Mining Shovel,3,17,17,2.70,5, 0,104,1,,,,,
1232,2,2440,53.10,8192,22333,62,5Hammer of Divine Might,57,17,17,2.10,5, 0,103,5,,,,,
1233,2,34331,70.71,8192,21703,73,4Hammer of Ji'zhi,60,17,17,3.50,5, 0,102,5,,,,,
1234,2,31750,77.37,8192,18868,78,4High Warlord's Pulverizer,60,17,17,3.80,5, 0,100,2,,,,,
1235,2,25148,50.44,8192,14531,59,5Frightskull Shaft,54,17,17,3.40,5, 0,97,1,,,,,
1236,2,34474,61.36,8192,21806,71,5Gavel of Qiraji Authority,60,17,17,2.20,5, 0,87,5,,,,,
1237,2,5233,32.32,8192,9678,43,6Tok'kar's Murloc Basher,35,17,17,2.80,5, 0,82,1,2,,,,
1238,2,5232,37.29,8192,3208,48,6Conk Hammer,43,17,17,3.50,5, 0,79,1,,,,,
1239,2,18531,20.36,8192,9604,30,6Mechanic's Pipehammer,25,17,17,2.80,5, 0,76,1,1,,,,
1240,2,19545,13.71,8192,3193,21,6Oak Mallet,16,17,17,3.50,5, 0,76,1,,,,true,
1241,2,6813,9.03,8192,4564,13,6Spiked Club,8,17,17,3.10,5, 0,76,1,,,,,
1242,2,28548,16.88,8192,15259,25,6Hefty Battlehammer,20,17,17,3.20,5, 0,73,1,,,,true,
1243,2,19544,8.23,8192,4964,12,6Goblin Smasher,5,17,17,3.10,5, 0,72,1,2,,,,32
1244,2,7495,3.78,8192,3334,7,7Farmer's Shovel,2,17,17,3.70,5, 0,72,1,,,,,
1245,2,32782,56.53,8192,19918,65,4Jeklik's Crusher,60,17,17,3.60,5, 0,70,4,,,,,
1246,2,16146,15.16,8192,7956,25,7Bronze Warhammer,20,17,17,3.10,5, 0,68,1,,,,,
1247,2,8586,10.00,8192,4570,15,6Birchwood Maul,10,17,17,3.30,5, 0,65,1,,,,,
1248,2,36065,77.37,8192,23455,78,4Grand Marshal's Demolisher,60,17,17,3.80,5, 0,63,6,,,,,
1249,2,22133,22.29,8192,2525,35,7War Hammer,30,17,17,3.50,5, 0,62,1,,,,,
1250,2,28629,31.25,8192,11265,42,6Cragwood Maul,37,17,17,2.80,5, 0,60,1,2,,,,
1251,2,36079,77.37,8192,23465,78,4High Warlord's Destroyer,60,17,17,3.80,5, 0,56,6,,,,,
1252,2,8601,15.17,8192,1458,23,6Shadowhide Maul,18,17,17,3.00,5, 0,53,1,,,,,
1253,2,28499,44.82,8192,15265,58,6Painbringer,53,17,17,2.80,5, 0,52,1,,,,,
1254,2,5137,24.68,8192,1679,36,6Korg Bat,31,17,17,3.10,5, 0,52,1,,,,,
1255,2,5233,46.56,8192,18481,60,6Skullcracking Mace,55,17,17,3.20,5, 0,49,2,,,,,
1256,2,19526,23.18,8192,4022,50,8Crushing Maul,45,17,17,3.30,5, 0,49,1,,,,true,
1257,2,28674,48.97,8192,15267,63,6Brutehammer,58,17,17,3.40,5, 0,48,1,,,,,
1258,2,28628,16.76,8192,911,25,6Ironwood Treebranch,20,17,17,3.40,5, 0,48,1,,,,,
1259,2,23230,41.83,8192,12772,54,6Inlaid Thorium Hammer,49,17,17,3.00,5, 0,42,1,,,,,
1260,2,28534,38.70,8192,15263,50,6Royal Mallet,45,17,17,2.70,5, 0,42,1,,,,,
1261,2,6806,9.06,8192,3440,13,6Bonecracker,7,17,17,3.20,5, 0,42,1,2,,,,
1262,2,5527,13.65,8192,1218,21,6Heavy Gnoll War Club,16,17,17,3.70,5, 0,41,1,,,,,
1263,2,19612,8.48,8192,2254,12,6Icepane Warhammer,7,17,17,3.30,5, 0,39,1,,,,,
1264,2,6799,4.42,8192,3190,8,7Beatstick,3,17,17,2.60,5, 0,38,1,,,,,
1265,2,19611,18.24,8192,2058,27,6Kazon's Maul,22,17,17,3.40,5, 0,37,1,,,,,
1266,2,8585,15.16,8192,3198,23,6Battering Hammer,18,17,17,3.10,5, 0,35,1,,,,,
1267,2,5534,24.72,8192,1523,36,6Huge Stone Club,31,17,17,3.60,5, 0,34,1,,,,,
1268,2,28526,47.42,8192,15266,61,6Fierce Mauler,56,17,17,3.30,5, 0,29,1,,,,,
1269,2,28311,43.39,8192,15264,56,6Backbreaker,51,17,17,3.10,5, 0,26,1,,,,,
1270,2,19532,14.19,8192,3782,35,8Large War Club,30,17,17,3.10,5, 0,26,1,,,,true,
1271,2,8587,10.86,8192,1826,27,8Rock Maul,22,17,17,2.90,5, 0,24,1,,,,true,
1272,2,22134,32.42,8192,2533,45,7War Maul,40,17,17,3.30,5, 0,22,1,,,,,
1273,2,22131,16.03,8192,924,26,7Maul,21,17,17,2.90,5, 0,22,1,,,,,
1274,2,19525,3.79,8192,1414,9,8Cracked Sledge,4,17,17,3.30,5, 0,22,1,,,,true,
1275,2,28691,26.53,8192,13821,57,8Bulky Maul,52,17,17,3.60,5, 0,21,1,,,,true,
1276,2,8602,9.53,8192,5345,14,6Stonewood Hammer,9,17,17,3.20,5, 0,21,1,2,,,,
1277,2,19544,2.58,8192,5761,5,7Anvilmar Sledge,1,17,17,3.10,5, 0,20,1,1,,,,
