classs,flags2,id,level,name,slot,subclass,firstseenpatch,displayid,dmgrange,manargn,popularity,bop,spi,sta,agi,cooldown,sellprice,side,maxcount,reqlevel,mana,splheal,firsplpwr,armor,int,buyprice,reqskill,reqskillrank,health,mlehastepct,sheathtype,str,reqclass,classes,mlecritstrkpct,rgdcritstrkpct,dodgepct,commondrop,avgbuyout,contentPhase,slotbak,rgdhastepct,dmg,blockpct,frosplpwr,shasplpwr,c,c2,n,t,ti,sourcemore,icon,s,healthrgn,z,splpwr,dd,subsubclass,bd,q,speed,def,reqfaction,reqrep,splcritstrkpct,spldmg,mlehitpct,rgdhitpct,mleatkpwr,blockamount,rgdatkpwr,atkpwr,splhitpct
0,8192,6890,15,7Smoked Bear Meat,0,5, 0,4113,1.00,,96,0,,,,1000,6,,,5,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2287,15,7Haunch of Meat,0,5, 0,2474,1.00,,96,0,,,,1000,6,,,5,,,,,,125,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,10309,65,7Scroll of Agility IV,0,4, 0,3331,1.00,,96,0,,,17,1000,125,,,55,,,,,,,,,,,,,,,,,,true,7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13929,45,7Hot Smoked Bass,0,5, 0,4813,1.00,,98,0,,,,1000,10,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,19183,1,7Hourglass Sand,0,0, 0,2596,1.00,,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,10310,65,7Scroll of Strength IV,0,4, 0,3331,1.00,,99,0,,,,1000,125,,,55,,,,,,,,,,,,17,,,,,,true,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6, 0,7450,1.00,,100,0,,,,1000,15,,,1,,,,8,,,,,,,,,,,,,,,15,,,,,,,,,,Olaf,1,6908,,,,,1337}],,-1,,1,,,,,,,,,,,,,,
0,8192,2304,5,7Light Armor Kit,0,,,,,,,0,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,Light Armor Kit,6,2152,[c,inv_misc_armorkit_17,165,,,,,,,,,,,,,,,,,,,,
0,8192,9318,20,7Red Firework,0,0, 0,8733,1.00,,101,0,,,,1000,5,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,9233,50,7Elixir of Detect Demon,0,2, 0,15714,1.00,,102,0,,,,3000,500,,,40,,,,,,,,,,,,,,,,,,,2993,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
0,8192,117,5,7Tough Jerky,0,5, 0,2473,1.00,,103,0,,,,1000,1,,,6,,,,,,25,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6458,15,7Oil Covered Fish,0,0, 0,11932,1.00,,103,0,,,,1000,1,,,5,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,10305,55,7Scroll of Protection IV,0,4, 0,1093,1.00,,105,0,,,,1000,100,,,45,,,,,,,,,,,,,,,,,,,1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,23579,55,7The McWeaksauce Classic,0,1, 0,24152,1.00,,105,0,,,,120000,,,,45,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,10841,35,7Goldthorn Tea,0,5, 0,19873,1.00,249,106,0,,,,1000,85,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13933,55,7Lobster Stew,0,5, 0,24733,1.00,,106,0,,,,1000,14,,,45,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,7227,1,7Balnir Snapdragons,0,0, 0,13905,1.00,,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,9312,20,7Blue Firework,0,0, 0,18066,1.00,,108,0,,,,1000,5,,,,,,,,,20,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13930,45,7Filet of Redgill,0,5, 0,4809,1.00,,108,0,,,,1000,5,,,35,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,5095,15,7Rainbow Fin Albacore,0,5, 0,24704,1.00,,110,0,,,,1000,3,,,5,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,12212,35,7Jungle Stew,0,5, 0,21473,1.00,,114,0,8,8,,1000,300,,,25,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13927,45,7Cooked Glossy Mightfish,0,5, 0,7176,1.00,,115,0,,,,1000,8,,,35,,,,,,,,,,,,,,,,,,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,5048,5,7Blue Ribboned Wrapping Paper,0,0, 0,6330,1.00,,117,0,,,,,12,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,955,15,7Scroll of Intellect,0,4, 0,2616,1.00,,117,0,,,,1000,37,,,5,,,,,4,150,,,,,,,,,,,,true,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,1251,1,7Linen Bandage,0,7, 0,11907,1.00,,121,0,,,,,10,,,,,,,,,,129,1,,,,,,,,,,,8,1,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,
0,8192,17202,5,7Snowball,0,0, 0,29169,1.00,,121,0,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1, 0,24215,1.00,,122,0,,,,120000,375,,,33,,,,,,,,,,,,,,,,,,,1379,,,,,,,,3,0,Liquid Stone,5,715}],,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657,,-1,,,,,,,,,,,,,,,,
0,8192,4623,43,7Lesser Stoneshield Potion,0,,,,,,,0,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lesser Stoneshield Potion,6,4942,[c,inv_potion_67,171,,,,,,,,,,,,,,,,,,,,
,,,,,,0, 0,7629,1.00,,123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1,Samophlange Manual,5,3924}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,11148,1,7Samophlange Manual Page,0,,,,,,,0,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[z,,,,,,,,,,,,,,,,,,,,,,
0,8192,3828,39,7Elixir of Detect Lesser Invisibility,0,2, 0,4137,1.00,,126,0,,,,3000,150,,,29,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
0,8192,18662,1,7Heavy Leather Ball,0,0, 0,34892,1.00,,127,0,,,,1000,5,,10,1,,,,,,,,,,,,,,,,,,,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13935,55,7Baked Salmon,0,5, 0,24719,1.00,,128,0,,,,1000,10,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6464,1,7Wailing Essence,0,0, 0,12926,1.00,,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,11649,50,6Lesser Arcanum of Voracity,0,6, 0,22651,1.00,,139,0,8,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,7964,35,7Solid Sharpening Stone,0,-3, 0,24676,1.00,,140,0,,,,1000,40,,,25,,,,,,,,,,,,,,,,,,,870,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,12643,45,7Dense Weightstone,0,-3, 0,24687,1.00,,141,0,,,,1000,75,,,35,,,,,,,,,,,,,,,,,,,4000,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6947,20,7Instant Poison,0,-3, 0,13710,1.00,,142,0,,,,,5,,,20,,,,,,,,,,,,,8,8,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3386,55,7Elixir of Poison Resistance,0,1, 0,15750,1.00,,142,0,,,,3000,35,,,14,,,,,,,,,,,,,,,,,,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13934,55,7Mightfish Steak,0,5, 0,22194,1.00,,143,0,,,,1000,18,,,45,,,,,,,,,,,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6290,5,7Brilliant Smallfish,0,5, 0,18536,1.00,,145,0,,,,1000,1,,,1,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13891,55,7Bloated Salmon,0,0, 0,4809,1.00,,145,0,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,12210,35,7Roast Raptor,0,5, 0,20803,1.00,,151,0,8,8,,1000,300,,,25,,,,,,,,,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6842,1,7Furen's Instructions,0,0, 0,7798,1.00,,152,0,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2683,15,7Crab Cake,0,5, 0,6345,1.00,,152,0,4,4,,1000,25,,,5,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,18632,35,7Moonbrook Riot Taffy,0,5, 0,16837,1.00,,152,0,,,,1000,50,,,25,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,8928,60,7Instant Poison VI,0,-3, 0,13710,1.00,,152,0,,,,,125,,,60,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,21162,15,7Bloated Oily Blackmouth,0,0, 0,9150,1.00,,153,0,,,,,25,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2871,25,7Heavy Sharpening Stone,0,-3, 0,24675,1.00,,154,0,,,,1000,40,,,15,,,,,,,,,,,,,,,,,,,600,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,20745,30,7Minor Mana Oil,0,-3, 0,33453,1.00,4,157,0,,,,1000,1000,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,21114,1,7Rumsey Rum Dark,0,5, 0,18099,1.00,,158,0,,10,,,50,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,5880,1,7Crate With Holes,0,0, 0,9288,1.00,,159,0,,,,30000,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6, 0,7451,1.00,,161,0,,,,1000,200,,,5,,,,16,,,,,,,,,,,,,,,309,,,,,,,,,,Olaf,1,6908,,,,,1337}],,-1,,1,,,,,,,,,,,,,,
0,8192,2313,15,7Medium Armor Kit,0,,,,,,,0,,,,,,,,5,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,Medium Armor Kit,6,2165,[c,inv_misc_armorkit_15,165,,,,,,,,,,,,,,,,,,,,
,,,,,,0, 0,23370,1.00,,165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,0,Pamela's Doll,5,5149}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,12886,1,7Pamela's Doll's Head,0,,,,,,,0,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,176116,[n,,,,139,,,,,,,,,,,,,,,,,,
0,8192,3665,25,7Curiously Tasty Omelet,0,5, 0,18053,1.00,,165,0,6,6,,1000,150,,,15,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,4602,45,7Moon Harvest Pumpkin,0,5, 0,6402,1.00,,166,0,,,,1000,100,,,35,,,,,,2000,,,,,,,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,1708,35,7Sweet Nectar,0,5, 0,18114,1.00,249,169,0,,,,1000,50,,,25,,,,,,1000,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5, 0,6414,1.00,,172,0,8,8,,1000,300,,,25,,,,,,,,,,,,,,,,,,,391,,,,,,,,,,,,,,,,,267}],,,,,,,,,,,,,,,,,,
0,8192,3729,35,7Soothing Turtle Bisque,0,,,,,,,0,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soothing Turtle Bisque,6,3400,[c,inv_misc_bowl_01,185,,,,,,,,,,,,,,,,,,,,
0,8192,20744,15,7Minor Wizard Oil,0,-3, 0,33194,1.00,,178,0,,,,1000,500,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,
0,8192,7228,25,7Tigule and Foror's Strawberry Ice Cream,0,5, 0,13906,1.00,,178,0,,,,1000,25,,,15,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,8078,55,7Conjured Sparkling Water,0,5, 0,18080,1.00,489,178,0,,,,1000,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,20746,40,7Lesser Wizard Oil,0,-3, 0,33450,1.00,,185,0,,,,1000,1000,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,
0,8192,7266,1,7Ur's Treatise on Shadow Magic,0,0, 0,11181,1.00,,186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,20002,60,7Greater Dreamless Sleep Potion,0,1, 0,17403,1.00,525,187,0,,,,120000,1000,,,55,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,525,,,,,,,,,,,,,,,,,,,
,,,,,,6, 0,7452,1.00,,188,0,,,,1000,650,,,20,,,,24,,,,,,,,,,,,,,,774,,,,,,,,400,1,Wind Rider,5,4767}],,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olaf,1,6908,,,,,1337,,-1,,1,,,,,,,,,,,,,,
0,8192,4265,30,7Heavy Armor Kit,0,,,,,,,0,,,,,,,,20,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,Heavy Armor Kit,6,3780,[c,inv_misc_armorkit_16,165,,,,,,,,,,,,,,,,,,,,
0,8192,10546,42,7Deadly Scope,0,6, 0,7326,1.00,,196,0,,,,,1500,,,30,,,,,,,,,,,,,,,,,,,20000,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13456,58,7Greater Frost Protection Potion,0,1, 0,15794,1.00,,196,0,,,,120000,750,,,48,,,,,,,,,,,,,,,,,,,20878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3826,36,7Mighty Troll's Blood Potion,0,2, 0,15793,1.00,,197,0,,,,3000,105,,,26,,,,,,,,,,,,,,,,,,,1239,,,,,,,,,,,,,,,,12,,,,2,,,,,,,,,,,,,,,
0,8192,13851,35,7Hot Wolf Ribs,0,5, 0,21327,1.00,,205,0,8,8,,1000,312,,,25,,,,,,,,,,,,,,,,,,,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6373,28,7Elixir of Firepower,0,2, 0,15788,1.00,,206,0,,,,3000,35,,,18,,,10,,,,,,,,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,8192,18300,65,7Hyjal Nectar,0,5, 0,21845,1.00,700,209,0,,,,1000,200,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,12003,55,7Dark Dwarven Lager,0,5, 0,18115,1.00,,215,0,,,,,250,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,4592,15,7Longjaw Mud Snapper,0,5, 0,24702,1.00,,216,0,,,,1000,1,,,5,,,,,,20,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,9361,1,7Cuergo's Gold with Worm,0,5, 0,18059,1.00,,217,0,,,,,400,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,14542,1,7Kravel's Crate,0,0, 0,11449,1.00,,219,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3391,30,7Elixir of Ogre's Strength,0,2, 0,15789,1.00,,222,0,,,,3000,20,,,20,,,,,,,,,,,,8,,,,,,,555,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,8192,12884,,7Arnak's Hoof,0,0, 0,23358,1.00,,223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,10592,40,7Catseye Elixir,0,2, 0,19520,1.00,,226,0,,,,3000,150,,,30,,,,,,,,,,,,,,,,,,,625,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
0,8192,13932,45,7Poached Sunscale Salmon,0,5, 0,24716,1.00,,229,0,,,,1000,12,,,35,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1, 0,17893,1.00,,229,0,,,,120000,250,,,35,,,,,,,,,750,,,,,,,,,,5500,,,,,,,,,,Cenarion Circle Cache,3,11887}],,inv_misc_bag_20,,,,,,,,1,,,,,,,,,,,,,
0,8192,9144,45,7Wildvine Potion,0,,,,,,,0,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wildvine Potion,6,11458,[c,inv_potion_34,171,,,,,,,,,,,,,,,,,,,,
0,8192,3770,25,7Mutton Chop,0,5, 0,6350,1.00,,233,0,,,,1000,25,,,15,,,,,,500,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,16766,45,7Undermine Clam Chowder,0,5, 0,24733,1.00,,239,0,,,,1000,100,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3390,28,7Elixir of Lesser Agility,0,2, 0,15787,1.00,,251,0,,,8,3000,35,,,18,,,,,,,,,,,,,,,,,,,1750,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,,,,0, 0,18099,1.00,,257,0,,,,1000,150,,,,,,,,,600,,,,,,,,,,,,,5297,,,,,,,,,,Plugger Spazzring,1,9499,,,,,1584}],,,,,,,,,,,,,,,,,,
0,8192,11325,1,7Dark Iron Ale Mug,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[dd,,,,1584,,,,,,,,,,,,,,,,,,
0,8192,6529,10,7Shiny Bauble,0,-3, 0,12410,1.00,,257,0,,,,,12,,,,,,,,,50,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,6949,28,7Instant Poison II,0,-3, 0,13710,1.00,,261,0,,,,,20,,,28,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,8948,55,7Dried King Bolete,0,5, 0,17880,1.00,,263,0,,,,1000,200,,,45,,,,,,4000,,,,,,,,,,,,,377,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,12885,1,7Pamela's Doll,0,0, 0,2622,1.00,,264,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,3927,45,7Fine Aged Cheddar,0,5, 0,6425,1.00,,265,0,,,,1000,150,,,35,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,18294,45,7Elixir of Greater Water Breathing,0,2, 0,3665,1.00,,265,0,,,,3000,250,,,35,,,,,,,,,,,,,,,,,,,2437,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
0,8192,3385,24,7Lesser Mana Potion,0,1, 0,15716,1.00,,271,0,,,,120000,30,,,14,,,,,,120,,,,,,,,,,,,true,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13458,58,7Greater Nature Protection Potion,0,1, 0,23739,1.00,,272,0,,,,120000,750,,,48,,,,,,,,,,,,,,,,,,,21400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1, 0,15715,1.00,,276,0,,,,120000,10,,,5,,,,,,40,,,,,,,,,,,,,25,,,,,,,,40,0,Keeper of the Flame,5,103}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,2455,15,7Minor Mana Potion,0,,,,,,,0,,,,,,,,5,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,Minor Mana Potion,6,2331,[c,inv_potion_70,171,,,,,,,,,,,,,,,,,,,,
0,8192,13156,1,7Mystic Crystal,0,0, 0,2516,1.00,,277,0,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13562,1,7Remains of Trey Lightforge,0,0, 0,24231,1.00,,285,0,,,,,,,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,5206,12,7Bogling Root,0,0, 0,6331,1.00,,286,0,,,,,37,,,,,,,,,,,,,,,,,,,,,,233,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,12190,45,7Dreamless Sleep Potion,0,1, 0,17403,1.00,300,286,0,,,,120000,250,,,35,,,,,,,,,,,,,,,,,,,1142,1,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,
,,,,,,5, 0,24710,1.00,,287,0,,,,1000,4,,,15,,,,,,500,,,,,,,,,,,,,27,,,,,,,,,,Food Crate,2,3695}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,4593,25,7Bristle Whisker Catfish,0,,,,,,,0,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bristle Whisker Catfish,6,7755,[c,inv_misc_fish_30,185,,,,,,,,,,,,,,,,,,,,
0,8192,21546,50,7Elixir of Greater Firepower,0,2, 0,24214,1.00,,289,0,,,,3000,35,,,40,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,8192,18640,1,7Happy Fun Rock,0,0, 0,24591,1.00,,295,0,,,,1000,,,4,1,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2581,1,7Heavy Linen Bandage,0,7, 0,11908,1.00,,303,0,,,,,20,,,,,,,,,,129,20,,,,,,,,,,,18,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,
,,,,,,6, 0,26389,1.00,,308,0,,,,1000,1000,,,30,,,,32,,,,,,,,,,,,,,,2300,,,,,,,,33,0,The Green Hills of Stranglethorn,5,338}],,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olaf,1,6908,,,,,1337,,-1,,1,,,,,,,,,,,,,,
0,8192,8173,40,7Thick Armor Kit,0,,,,,,,0,,,,,,,,30,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,Thick Armor Kit,6,10487,[c,inv_misc_armorkit_07,165,,,,,,,,,,,,,,,,,,,,
0,8192,4608,45,7Raw Black Truffle,0,5, 0,15855,1.00,,308,0,,,,1000,100,,,35,,,,,,2000,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2458,12,7Elixir of Minor Fortitude,0,2, 0,15792,1.00,,309,0,,,,3000,15,,,2,,,,,,,,,27,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
0,8192,13881,45,7Bloated Redgill,0,0, 0,4809,1.00,,310,0,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,2862,5,7Rough Sharpening Stone,0,-3, 0,24673,1.00,,312,0,,,,1000,3,,,1,,,,,,,,,,,,,,,,,,,18,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5, 0,4811,1.00,,313,0,,,,1000,5,,,35,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,Food Crate,2,153470}],,,,,,,,,,,,,,,,,,,,,,,
0,8192,6887,45,7Spotted Yellowtail,0,,,,,,,0,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spotted Yellowtail,6,18238,[c,inv_misc_fish_01,185,,,,,,,,,,,,,,,,,,,,
0,8192,12216,45,7Spiced Chili Crab,0,5, 0,22196,1.00,,315,0,12,12,,1000,300,,,40,,,,,,,,,,,,,,,,,,,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,858,13,7Lesser Healing Potion,0,1, 0,15711,1.00,,317,0,,,,120000,25,,,3,,,,,,100,,,160,,,,,,,,,true,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,11109,5,7Special Chicken Feed,0,5, 0,7087,1.00,,320,0,,,,1000,6,,,1,,,,,,25,,,,,,,,,,,,,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,13506,60,7Flask of Petrification,0,1, 0,26865,1.00,,323,0,,,,3000,5000,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8192,11885,60,7Shadowforge Torch,0,0, 0,12738,1.00,,325,0,,,,,711,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,,,,
0,8192,3771,35,7Wild Hog Shank,0,5, 0,4113,1.00,,331,0,,,,1000,50,,,25,,,,,,1000,,,,,,,,,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
