classs,flags2,id,level,name,reqclass,reqlevel,slot,subclass,firstseenpatch,classes,displayid,dmgrange,sellprice,popularity,bop,skill,reqskill,reqskillrank,contentPhase,avgbuyout,commondrop,reqspell,buyprice,n,t,ti,z,sourcemore,c2,reqfaction,reqrep,c,dd,maxcount,bd,side
9,8192,9021,56,7Codex of Mana Burn V,16,56,0,0, 0,16,1143,1.00,12000,7,0,,,,,,,,,,,,,,,,,,,,,
9,8192,9020,56,7Codex of Psychic Scream IV,16,56,0,0, 0,16,1143,1.00,12000,7,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8796,58,7Book of Moonfire X,1024,58,0,0, 0,1024,1317,1.00,13250,7,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8897,60,7Tome of Fire Ward V,128,60,0,0, 0,128,1103,1.00,14750,7,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8896,60,7Tome of Mana Shield VI,128,60,0,0, 0,128,1103,1.00,14750,7,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8895,60,7Tome of Blizzard VI,128,60,0,0, 0,128,1103,1.00,14750,7,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8954,1,7Codex of Holy Word: Fortitude,16,1,0,0, 0,16,1143,1.00,2,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5696,4,7Tablet of Shock,64,4,0,0, 0,64,5563,1.00,20,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1092,4,7Codex of Lesser Heal II,16,4,0,0, 0,16,1143,1.00,10,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8744,6,7Book of Wrath,1024,6,0,0, 0,1024,1317,1.00,50,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5697,6,7Tablet of Healing Totem,64,6,0,0, 0,64,5563,1.00,50,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1111,6,7Codex of Sleep,16,6,0,0, 0,16,1143,1.00,50,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,9194,8,7Grimoire of Curse of Agony,256,8,0,0, 0,256,1246,1.00,50,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8809,8,7Tome of Sleep,128,8,0,0, 0,128,1103,1.00,50,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1038,8,7Tablet of Restoration II,64,8,0,0, 0,64,5563,1.00,87,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,966,8,7Tome of Frost Shield,128,8,0,0, 0,128,1103,1.00,87,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1232,10,7Grimoire of Demon Skin II,256,10,0,0, 0,256,1246,1.00,75,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,975,10,7Tome of Chains of Ice,128,10,0,0, 0,128,1103,1.00,187,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,6133,14,7Libram: Seal of Fury,2,14,0,0, 0,2,1155,1.00,225,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5150,14,7Book of Healing Touch III,1024,14,0,0, 0,1024,1317,1.00,225,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1554,14,7Tome of Frostbolt III,128,14,0,0, 0,128,1103,1.00,225,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1052,14,7Tablet of Spirit Armor II,64,14,0,0, 0,64,5563,1.00,325,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4273,16,7Codex of Heal,16,16,0,0, 0,16,1143,1.00,325,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1057,16,7Tablet of Restoration III,64,16,0,0, 0,64,5563,1.00,450,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1058,18,7Tablet of Lightning Bolt III,64,18,0,0, 0,64,5563,1.00,550,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8965,20,7Codex of Fade II,16,20,0,0, 0,16,1143,1.00,725,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1676,20,7Codex of Sleep II,16,20,0,0, 0,16,1143,1.00,750,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1108,20,7Codex of Renew III,16,20,0,0, 0,16,1143,1.00,725,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4147,22,7Tome of Conjure Food III,128,22,0,0, 0,128,1103,1.00,1050,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1591,24,7Tablet of Lightning Shield III,64,24,0,0, 0,64,5563,1.00,1325,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4295,25,7Pattern: Double-stitched Leather Gloves OLD,,,0,1, 0,,1102,1.00,375,8,0,125,165,125,1,,,,,,,,,,,,,,,,,
9,8192,9071,26,7Tablet of Mana Font Totem,64,26,0,0, 0,64,5563,1.00,1675,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8916,26,7Libram: Fist of Justice II,2,26,0,0, 0,2,1155,1.00,1675,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4218,26,7Grimoire of Create Bloodstone,256,26,0,0, 0,256,1246,1.00,1500,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1658,26,7Codex of Shadow Word: Pain IV,16,26,0,0, 0,16,1143,1.00,1675,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1657,26,7Codex of Resurrection II,16,26,0,0, 0,16,1143,1.00,1675,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1063,26,7Tablet of Nullify Disease II,64,26,0,0, 0,64,5563,1.00,1500,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4170,30,7Tablet of Astral Recall,64,30,0,0, 0,64,5563,1.00,2000,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1004,30,7Tome of Chains of Ice II,128,30,0,0, 0,128,1103,1.00,2000,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4189,32,7Tablet of Chain Lightning,64,32,0,0, 0,64,5563,1.00,2750,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5682,38,7Libram: Turn Undead II,2,38,0,0, 0,2,1155,1.00,4500,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4146,40,7Tome of Polymorph: Sheep,128,40,0,0, 0,128,1103,1.00,5000,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,9125,42,7Tablet of Grace of Air Totem,64,42,0,0, 0,64,5563,1.00,5500,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8994,42,7Codex of Shadow Word: Pain VI,16,42,0,0, 0,16,1143,1.00,5500,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8931,46,7Libram: Crusader Strike IV,2,46,0,0, 0,2,1155,1.00,7000,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8847,46,7Tome of Scorch V,128,46,0,0, 0,128,1103,1.00,7000,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,10324,50,6Pattern: Stormcloth Boots,,,0,2, 0,,15274,1.00,2000,8,0,250,197,250,1,,,,,,,,,,,,,,,,,
9,8192,9009,50,7Codex of Inner Fire V,16,50,0,0, 0,16,1143,1.00,8750,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8935,50,7Libram: Judgement II,2,50,0,0, 0,2,1155,1.00,8750,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8868,50,7Tome of Conjure Water VI,128,50,0,0, 0,128,1103,1.00,8750,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8939,52,7Libram: Exorcism V,2,52,0,0, 0,2,1155,1.00,10000,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8872,52,7Tome of Blizzard V,128,52,0,0, 0,128,1103,1.00,10000,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8940,54,7Libram: Fist of Justice IV,2,54,0,0, 0,2,1155,1.00,11000,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8943,56,7Libram: Holy Strike VIII,2,56,0,0, 0,2,1155,1.00,12000,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,9025,58,7Codex of Greater Heal IV,16,58,0,0, 0,16,1143,1.00,13250,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8891,60,7Tome of Ice Armor IV,128,60,0,0, 0,128,1103,1.00,14750,8,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5644,4,7Tome of Conjure Water,128,4,0,0, 0,128,1103,1.00,10,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5139,6,7Book of Thorns,1024,6,0,0, 0,1024,1317,1.00,20,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8912,10,7Libram: Crusader Strike,2,10,0,0, 0,2,1155,1.00,75,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,3097,10,7Tome of Conjure Water II,128,10,0,0, 0,128,1103,1.00,75,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1037,10,7Tablet of Lightning Bolt II,64,10,0,0, 0,64,5563,1.00,75,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,9199,12,7Grimoire of Curse of Recklessness,256,12,0,0, 0,256,1246,1.00,150,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1088,14,7Codex of Renew II,16,14,0,0, 0,16,1143,1.00,225,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8806,18,7Tome of Remove Lesser Curse,128,18,0,0, 0,128,1103,1.00,550,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1033,18,7Tablet of Nullify Poison,64,18,0,0, 0,64,5563,1.00,625,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,9058,20,7Tablet of Frost Shock,64,20,0,0, 0,64,5563,1.00,725,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8966,20,7Codex of Shackle Undead,16,20,0,0, 0,16,1143,1.00,725,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8810,20,7Tome of Sleep II,128,20,0,0, 0,128,1103,1.00,725,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5676,20,7Libram: Sense Undead,2,20,0,0, 0,2,1155,1.00,725,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5649,20,7Tome of Blizzard,128,20,0,0, 0,128,1103,1.00,725,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,967,22,7Tome of Frost Ward,128,22,0,0, 0,128,1103,1.00,1050,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,3114,24,7Codex of Shadow Word: Befuddle,16,24,0,0, 0,16,1143,1.00,1250,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4145,28,7Tome of Conjure Mana Gem,128,28,0,0, 0,128,1103,1.00,2025,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,3132,30,7Tablet of Molten Blast IV,64,30,0,0, 0,64,5563,1.00,2425,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1109,30,7Codex of Dominate,16,30,0,0, 0,16,1143,1.00,2000,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4179,32,7Tablet of Restoration V,64,32,0,0, 0,64,5563,1.00,2500,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,9089,34,7Tablet of Frost Shock II,64,34,0,0, 0,64,5563,1.00,3250,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4176,36,7Tablet of Undying Strength II,64,36,0,0, 0,64,5563,1.00,3750,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8842,38,7Tome of Frostbolt VII,128,38,0,0, 0,128,1103,1.00,4500,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4162,38,7Tome of Blink II,128,38,0,0, 0,128,1103,1.00,4250,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5729,40,7Grimoire of Fear III,256,40,0,0, 0,256,1246,1.00,5000,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,10319,48,6Pattern: Stormcloth Headband,,,0,2, 0,,15274,1.00,1750,9,0,240,197,240,1,,,,,,,,,,,,,,,,,
9,8192,9162,56,7Tablet of Lightning Shield VII,64,56,0,0, 0,64,5563,1.00,12000,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8883,56,7Tome of Arcane Intellect V,128,56,0,0, 0,128,1103,1.00,12000,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,12826,57,6Plans: Rune Edge,,,0,4, 0,,15274,1.00,5000,9,0,285,164,285,1,,,,,,,,,,,,,,,,,
9,8192,8894,60,7Tome of Dampen Magic V,128,60,0,0, 0,128,1103,1.00,14750,9,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1102,10,7Codex of Lesser Heal III,16,10,0,0, 0,16,1143,1.00,75,10,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5130,13,7Knowledge: Dalaran Wizard Disguise,8,13,0,0, 0,8,6270,1.00,162,10,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4210,14,7Grimoire of Create Lesser Bloodstone,256,14,0,0, 0,256,1246,1.00,325,10,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1328,18,7Book of Faerie Fire,1024,18,0,0, 0,1024,1317,1.00,550,10,0,,,,,,,,,,,,,,,,,,,,,
9,8192,6376,25,6Formula: Enchant Boots - Minor Stamina,,,0,8, 0,,56741,1.00,250,10,0,125,333,125,1,,,,,,,,,,,,,,,,,
9,8192,1619,30,7Tablet of Lightning Storm II,64,30,0,0, 0,64,5563,1.00,2000,10,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5721,34,7Grimoire of Create Spellstone,256,34,0,0, 0,256,1246,1.00,3000,10,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4274,36,7Codex of Divine Escape,16,36,0,0, 0,16,1143,1.00,3750,10,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4223,36,7Book of Abolish Magic,1024,36,0,0, 0,1024,1317,1.00,3750,10,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5716,40,7Tablet of Restoration VI,64,40,0,0, 0,64,5563,1.00,5000,10,0,,,,,,,,,,,,,,,,,,,,,
9,8192,9135,46,7Tablet of Frost Shock III,64,46,0,0, 0,64,5563,1.00,7000,10,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8776,50,7Book of Mark of the Wild VI,1024,50,0,0, 0,1024,1317,1.00,8750,10,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8941,54,7Libram: Holy Light VIII,2,54,0,0, 0,2,1155,1.00,11000,10,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5127,13,7Knowledge: South Seas Pirate Disguise,8,13,0,0, 0,8,6270,1.00,162,11,0,,,,,,,,,,,,,,,,,,,,,
9,8192,985,18,7Tome of Khadgar's Unlocking,128,18,0,0, 0,128,1103,1.00,550,11,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1597,20,7Tablet of Lightning Storm,64,20,0,0, 0,64,5563,1.00,750,11,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5711,30,7Tablet of Ghost Wolf II,64,30,0,0, 0,64,5563,1.00,2000,11,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5678,36,7Libram: Seal of Sacrifice,2,36,0,0, 0,2,1155,1.00,3750,11,0,,,,,,,,,,,,,,,,,,,,,
9,8192,9142,48,7Tablet of Earth Shock VI,64,48,0,0, 0,64,5563,1.00,7750,11,0,,,,,,,,,,,,,,,,,,,,,
9,8192,9178,60,7Tablet of Nature Resistance Totem III,64,60,0,0, 0,64,5563,1.00,14750,11,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8743,1,7Book of Mark of the Wild,1024,1,0,0, 0,1024,1317,1.00,2,12,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4141,6,7Tome of Conjure Food,128,6,0,0, 0,128,1103,1.00,20,12,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1141,6,7Libram: Holy Light II,2,6,0,0, 0,2,1155,1.00,20,12,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1035,10,7Tablet of Call Spirit,64,10,0,0, 0,64,5563,1.00,187,12,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4201,28,7Grimoire of Eye of Kilrogg,256,28,0,0, 0,256,1246,1.00,2025,12,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8881,54,7Tome of Khadgar's Unlocking IV,128,54,0,0, 0,128,1103,1.00,11000,12,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8890,60,7Tome of Fireball XI,128,60,0,0, 0,128,1103,1.00,14750,12,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1090,10,7Codex of Resurrection,16,10,0,0, 0,16,1143,1.00,75,13,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4269,30,7Codex of Prayer of Healing,16,30,0,0, 0,16,1143,1.00,2425,13,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8840,38,7Tome of Conjure Mana Gem II,128,38,0,0, 0,128,1103,1.00,4500,13,0,,,,,,,,,,,,,,,,,,,,,
9,8192,10303,44,6Pattern: Stormcloth Pants,,,0,2, 0,,15274,1.00,1250,13,0,220,197,220,1,,,,,,,,,,,,,,,,,
9,8192,21293,60,5Tablet of Grace of Air Totem III,64,60,0,0, 0,64,33585,1.00,100000,14,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,20554,63,5Plans: Darkrune Breastplate,,,0,4, 0,,6270,1.00,15000,14,0,300,164,300,4,,,,,,,,,,,,,,,,,
9,8192,1093,22,7Codex of Remove Curse,16,22,0,0, 0,16,1143,1.00,1000,15,0,,,,,,,,,,,,,,,,,,,,,
9,8192,3102,28,7Tome of Arcane Intellect III,128,28,0,0, 0,128,1103,1.00,2025,15,0,,,,,,,,,,,,,,,,,,,,,
9,8192,21292,60,5Tablet of Strength of Earth Totem V,64,60,0,0, 0,64,33585,1.00,100000,15,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,4166,8,7Libram: Seal of Protection,2,8,0,0, 0,2,1155,1.00,50,16,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8884,56,7Tome of Frostbolt X,128,56,0,0, 0,128,1103,1.00,12000,16,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8799,60,7Book of Mark of the Wild VII,1024,60,0,0, 0,1024,1317,1.00,14750,16,0,,,,,,,,,,,,,,,,,,,,,
9,8192,15777,62,6Pattern: Runic Leather Shoulders,,,0,1, 0,,15274,1.00,15000,16,0,300,165,300,1,45000,,,,,,,,,,,,,,,,
9,8192,5131,13,7Knowledge: Stonesplinter Disguise,8,13,0,0, 0,8,6270,1.00,162,17,0,,,,,,,,,,,,,,,,,,,,,
9,8192,976,18,7Tome of Remove Curse,128,18,0,0, 0,128,1103,1.00,625,17,0,,,,,,,,,,,,,,,,,,,,,
9,8192,12704,60,6Plans: Thorium Leggings,,,0,4, 0,,15274,1.00,7500,17,0,300,164,300,1,14659,true,,,,,,,,,,,,,,,
9,8192,5684,22,7Libram: Seal of Salvation,2,22,0,0, 0,2,1155,1.00,1050,18,0,,,,,,,,,,,,,,,,,,,,,
9,8192,1139,30,7Libram: Cleanse,2,30,0,0, 0,2,1155,1.00,2425,18,0,,,,,,,,,,,,,,,,,,,,,
9,8192,15776,61,6Pattern: Runic Leather Armor,,,0,1, 0,,15274,1.00,10000,18,0,300,165,300,1,29400,,,,,,,,,,,,,,,,
9,8192,5730,4,7Book of Rejuvenation,1024,4,0,0, 0,1024,1317,1.00,10,19,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5647,22,7Tome of Blink,128,22,0,0, 0,128,1103,1.00,1000,19,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4150,30,7Tome of Conjure Water IV,128,30,0,0, 0,128,1103,1.00,2425,19,0,,,,,,,,,,,,,,,,,,,,,
9,8192,21282,60,5Grimoire of Immolate VIII,256,60,0,0, 0,256,1246,1.00,100000,19,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,21295,60,5Book of Starfire VII,1024,60,0,0, 0,1024,1317,1.00,100000,20,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,6343,14,6Formula: Imbue Chest - Spirit,,,0,8, 0,,56741,1.00,87,21,0,60,333,60,1,,,,,,,,,,,,,,,,,
9,8192,4281,30,7Codex of Shadow Protection,16,30,0,0, 0,16,1143,1.00,2425,21,0,,,,,,,,,,,,,,,,,,,,,
9,8192,5700,12,7Tablet of Healing Totem II,64,12,0,0, 0,64,5563,1.00,250,22,0,,,,,,,,,,,,,,,,,,,,,
9,8192,21738,45,6Schematic: Firework Launcher,,,0,3, 0,,15274,1.00,875,22,0,225,202,225,1,,,,,,,,,,,,,,,,,
9,8192,7982,37,6Plans: Barbaric Iron Gloves,,,0,4, 0,,15274,1.00,1100,23,0,185,164,185,1,,,,,,,,,,,,,,,,,
9,8192,5155,10,7Book of Mark of the Wild II,1024,10,0,0, 0,1024,1317,1.00,75,24,0,,,,,,,,,,,,,,,,,,,,,
9,8192,3121,34,7Codex of Levitate,16,34,0,0, 0,16,1143,1.00,3250,24,0,,,,,,,,,,,,,,,,,,,,,
9,8192,6222,12,6Formula: Imbue Chest - Minor Spirit,,,0,8, 0,,56741,1.00,25,25,0,60,333,60,1,,,,,,,,,,,,,,,,,
9,8192,21280,60,5Tome of Arcane Missiles VIII,128,60,0,0, 0,128,1103,1.00,100000,25,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,15774,61,6Pattern: Heavy Scorpid Shoulders,,,0,1, 0,,1102,1.00,10000,26,0,300,165,300,1,27500,,,,,,,,,,,,,,,,
9,8192,4207,30,7Grimoire of Curse of Archimonde,256,30,0,0, 0,256,1246,1.00,2000,27,0,,,,,,,,,,,,,,,,,,,,,
9,8192,21737,55,6Schematic: Cluster Launcher,,,0,3, 0,,15274,1.00,4000,27,0,275,202,275,1,,,,,,,,,,,,,,,,,
9,8192,21296,60,5Book of Rejuvenation XI,1024,60,0,0, 0,1024,1317,1.00,100000,27,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,5129,22,7Knowledge: Dark Iron Dwarf Disguise,8,22,0,0, 0,8,6270,1.00,162,28,0,,,,,,,,,,,,,,,,,,,,,
9,8192,6736,28,6Plans: Ironforge Gauntlets,,,0,4, 0,,15274,1.00,450,28,0,140,164,140,1,,,,,,,,,,,,,,,,,
9,8192,21303,60,5Handbook of Feint V,8,60,0,0, 0,8,1134,1.00,100000,28,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,1568,30,7Tome of Water Elemental,128,30,0,0, 0,128,1103,1.00,2000,29,0,,,,,,,,,,,,,,,,,,,,,
9,8192,4155,40,7Tome of Water Elemental II,128,40,0,0, 0,128,1103,1.00,5000,29,0,,,,,,,,,,,,,,,,,,,,,
9,8192,8901,44,7Book of Healing Touch VIII,1024,44,0,0, 0,1024,1317,1.00,6250,29,0,,,,,,,,,,,,,,,,,,,,,
9,8192,7991,47,5Plans: Mithril Scale Shoulders,,,0,4, 0,,1102,1.00,2500,29,0,235,164,235,1,22000,,,,,,,,,,,,,,,,
9,8192,15738,55,6Pattern: Heavy Scorpid Gauntlets,,,0,1, 0,,1102,1.00,4000,29,0,275,165,275,1,9000,,,,,,,,,,,,,,,,
9,8192,22220,70,5Plans: Black Grasp of the Destroyer,,,0,4, 0,,6270,1.00,12500,29,0,300,164,300,5,,,,,,,,,,,,,,,,,
9,8192,2407,13,6Pattern: White Leather Jerkin,,,0,1, 0,,1102,1.00,162,30,0,60,165,60,1,325,true,,,,,,,,,,,,,,,
9,8192,4294,24,6Pattern: Hillman's Belt,,,0,1, 0,,1102,1.00,400,30,0,120,165,120,1,1400,true,,,,,,,,,,,,,,,
9,8192,21723,50,6Pattern: Festival Suit,,,0,2, 0,,15274,1.00,1250,30,0,250,197,250,1,,,,,,,,,,,,,,,,,
9,8192,12816,52,6Plans: Thorium Greatsword,,,0,4, 0,,15274,1.00,3000,30,0,260,164,260,1,,,,,,,,,,,,,,,,,
9,8192,12831,60,5Plans: Blood Talon,,,0,4, 0,,1102,1.00,10000,30,0,300,164,300,1,,,9787,,,,,,,,,,,,,,
9,8192,21294,60,5Book of Healing Touch XI,1024,60,0,0, 0,1024,1317,1.00,100000,30,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,3608,29,6Plans: Mighty Iron Hammer,,,0,4, 0,,15274,1.00,500,31,0,145,164,145,1,2499,,,,,,,,,,,,,,,,
9,8192,16053,58,6Schematic: Master Engineer's Goggles,,,0,3, 0,,15274,1.00,5000,31,0,290,202,290,1,28600,,,,,,,,,,,,,,,,
9,8192,6273,18,7Pattern: Green Woolen Robe,,,0,2, 0,,1102,1.00,187,32,0,90,197,90,1,,,,,,,,,,,,,,,,,
9,8192,7086,39,6Pattern: Earthen Silk Belt,,,0,2, 0,,15274,1.00,375,32,0,195,197,195,1,2500,,,,,,,,,,,,,,,,
9,8192,15762,59,7Pattern: Heavy Scorpid Helm,,,0,1, 0,,1102,1.00,6250,32,0,295,165,295,1,40000,,,25000,,,,,,,,,,,,,
9,8192,12713,61,6Plans: Radiant Leggings,,,0,4, 0,,15274,1.00,10000,32,0,300,164,300,1,28800,true,,,,,,,,,,,,,,,
9,8192,5699,12,7Tablet of Ghost Wolf,64,12,0,0, 0,64,5563,1.00,250,33,0,,,,,,,,,,,,,,,,,,,,,
9,8192,21722,50,6Pattern: Festival Dress,,,0,2, 0,,15274,1.00,1250,33,0,250,197,250,1,,,,,,,,,,,,,,,,,
9,8192,12702,59,6Plans: Radiant Circlet,,,0,4, 0,,15274,1.00,6250,33,0,295,164,295,1,35000,,,,,,,,,,,,,,,,
9,8192,12695,57,6Plans: Radiant Gloves,,,0,4, 0,,15274,1.00,5000,34,0,285,164,285,1,11600,true,,,,,,,,,,,,,,,
9,8192,7981,36,6Plans: Barbaric Iron Boots,,,0,4, 0,,15274,1.00,1100,35,0,180,164,180,1,,,,,,,,,,,,,,,,,
9,8192,10313,45,6Pattern: Stormcloth Vest,,,0,2, 0,,15274,1.00,1500,35,0,225,197,225,1,,,,,,,,,,,,,,,,,
9,8192,21297,60,5Manual of Heroic Strike IX,1,60,0,0, 0,1,3426,1.00,100000,35,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,20553,63,5Plans: Darkrune Gauntlets,,,0,4, 0,,6270,1.00,15000,35,0,300,164,300,4,,,,,,,,,,,,,,,,,
9,8192,7093,28,6Pattern: Boots of Darkness,,,0,2, 0,,15274,1.00,200,36,0,140,197,140,1,,,,,,,,,,,,,,,,,
9,8192,3874,37,6Plans: Polished Steel Boots,,,0,4, 0,,15274,1.00,1100,36,0,185,164,185,1,2400,,,,,,,,,,,,,,,,
9,8192,10304,44,6Pattern: Stormcloth Gloves,,,0,2, 0,,15274,1.00,1250,36,0,220,197,220,1,,,,,,,,,,,,,,,,,
9,8192,21279,60,5Tome of Fireball XII,128,60,0,0, 0,128,1103,1.00,100000,36,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,5577,23,6Plans: Rough Bronze Bracers,,,0,4, 0,,15274,1.00,300,37,0,100,164,100,1,,,,,,,,,,,,,,,,,
9,8192,5657,24,7Recipe: Instant Toxin,,,0,0, 0,,6270,1.00,250,37,0,,40,120,,,,,,,,,,,,,,,,,,
9,8192,3873,39,6Plans: Golden Scale Cuirass,,,0,4, 0,,15274,1.00,1100,38,0,195,164,195,1,2499,true,,,,,,,,,,,,,,,
9,8192,12824,56,6Plans: Enchanted Battlehammer,,,0,4, 0,,15274,1.00,5000,38,0,280,164,280,1,,,17040,,,,,,,,,,,,,,
9,8192,15748,57,6Pattern: Heavy Scorpid Leggings,,,0,1, 0,,1102,1.00,5000,38,0,285,165,285,1,9900,,,,,,,,,,,,,,,,
9,8192,21283,60,5Grimoire of Corruption VII,256,60,0,0, 0,256,1246,1.00,100000,38,0,,,,5,,,,,,,,,,,,,,,,,
9,8192,12716,61,5Plans: Helm of the Great Chief,,,0,4, 0,,1102,1.00,15000,39,0,300,164,300,1,,,9788,,,,,,,,,,,,,,
