classs,displayid,flags2,id,level,name,reqlevel,slot,subclass,firstseenpatch,cooldown,dmgrange,maxcount,sellprice,popularity,contentPhase,bop,commondrop,dps,slotbak,speed,dmgmax1,dmgmin1,dmgtype1,mledmgmax,mledmgmin,mledps,mlespeed,sheathtype,buyprice,avgbuyout,reqskill,reqskillrank,dura,side,arcsplpwr,int,manargn,splheal,reqclass,classes,frosplpwr,firres,arcres,spi,frores,sta,splpwr,splhitpct,firsplpwr,shares,splcritstrkpct,shasplpwr,natres,agi,rgddmgmax,rgddmgmin,rgddps,rgdspeed,rgdatkpwr,atkpwr,str,mlehitpct,rgdhitpct,mlecritstrkpct,rgdcritstrkpct,armor,def,parrypct,holsplpwr,healthrgn,reqrace,races,natsplpwr,reqfaction,reqrep,splpen,feratkpwr,itemset
2,34636,8192,22254,57,5Wand of Eternal Light,52,15,19, 0,,1.00,,30655,354,5,1,,55.67,26,1.50,,,,,,,,,,,,,65,,,6,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,31628,8192,19118,50,6Nature's Breath,46,15,19, 0,,1.00,,17344,359,1,1,,41.07,26,1.40,,,,,,,,,,,,,55,2,,6,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20825,8192,7708,35,5Necrotic Wand,30,15,19, 0,,1.00,,6649,384,1,1,,33.21,26,1.40,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,24107,8192,12605,56,5Serpentine Skuller,51,15,19, 0,,1.00,,29106,404,1,1,,54.64,26,1.40,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,13084,8192,6806,40,6Dancing Flame,25,15,19, 0,,1.00,,8508,435,1,1,,32.86,26,1.40,,,,,,,,,,,,,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32685,8192,20082,52,5Woestave,,15,19, 0,,1.00,,24229,437,4,1,,51.32,26,1.90,,,,,,,,,,,,,65,,,,,,,,,,,,,3,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2,21016,8192,4547,40,6Gnomish Zapper,35,15,19, 0,,1.00,,8319,477,1,1,,32.69,26,1.30,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20788,8192,10836,56,5Rod of Corrosion,51,15,19, 0,,1.00,,28989,494,1,1,,55.00,26,1.30,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
2,35593,8192,23177,41,5Lady Falther'ess' Finger,36,15,19, 0,,1.00,,10536,564,6,1,,38.08,26,1.30,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
2,31645,8192,19130,70,4Cold Snap,60,15,19, 0,,1.00,,77791,618,2,1,,85.29,26,1.70,,,,,,,,,,,,,75,,,7,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,30660,8192,18301,58,6Lethtendris's Wand,53,15,19, 0,,1.00,,29363,659,1.5,1,,50.88,26,1.70,,,,,,,,,,,,,55,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29195,8192,17077,63,4Crimson Shocker,58,15,19, 0,,1.00,,59741,659,1,1,,73.25,26,2.00,,,,,,,,,,,,,75,,,10,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28307,8192,9654,50,6Cairnstone Sliver,42,15,19, 0,,1.00,,16928,736,1,1,,41.39,26,1.80,,,,,,,,,,,,,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29924,8192,17745,51,5Noxious Shooter,46,15,19, 0,,1.00,,22519,793,1,1,,50.00,26,1.60,,,,,,,,,,,,,65,,,,,,,,,,,,,7,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
2,20824,8192,7001,29,5Gravestone Scepter,18,15,19, 0,,1.00,,3535,1540,1,1,,29.00,26,1.50,,,,,,,,,,,,,65,,,,,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25076,8192,18483,61,5Mana Channeling Wand,56,15,19, 0,,1.00,,37362,1568,1.5,1,,60.94,26,1.60,,,,,,,,,,,,,65,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25076,8192,7514,40,5Icefury Wand,30,15,19, 0,,1.00,,9842,1935,1,1,,37.19,26,1.60,,,,,,,,,,,,,65,,,3,,,128,128,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28828,8192,16997,62,5Stormrager,56,15,19, 0,,1.00,,41603,3198,1,1,,62.69,26,1.30,,,,,,,,,,,,,65,,,5,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,24106,8192,13396,57,5Skul's Ghastly Touch,52,15,19, 0,,1.00,,30853,3296,1,1,,55.83,26,1.80,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,
2,24743,8192,13938,62,5Bonecreeper Stylus,57,15,19, 0,,1.00,,39304,3592,1,1,,62.63,26,1.90,,,,,,,,,,,,,65,,,4,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16754,8192,2945,3,7(OLD)Medium Throwing Knife,1,25,16, 0,,1.00,,,4},,0,,1.00,25,2.00,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19805,8192,6088,1,8Monster - Torch-Ranged,1,25,16, 0,,1.00,,2,5,,0,true,0.75,25,2.00,2,1,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16758,8192,3136,19,7(OLD)Heavy Throwing Axe,14,25,16, 0,,1.00,,1,5,,0,,7.50,25,2.00,20,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22671,8192,5870,1,8Monster - Throwing Spear,1,25,16, 0,,1.00,,3,7,,0,true,0.75,25,2.00,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16755,8192,3128,4,7(OLD)Medium Throwing Axe,1,25,16, 0,,1.00,,,7,,0,,1.50,25,2.00,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16751,8192,5856,1,8Monster - Throwing Axe,1,25,16, 0,,1.00,,3,9,,0,true,0.75,25,2.00,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16753,8192,3109,26,7(OLD)Wicked Throwing Dagger,21,25,16, 0,,1.00,,,10,,0,,11.00,25,2.00,29,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16752,8192,6886,1,8Monster - Throwing Knife,1,25,16, 0,,1.00,,18,13,,0,true,0.75,25,2.00,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,26361,8192,20814,65,7Master's Throwing Dagger,60,25,16, 0,,1.00,,3,34,,0,,33.86,25,2.20,97,52,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20781,8192,5379,8,8Boot Knife,3,25,16, 0,,1.00,,,45,,0,true,2.06,25,1.70,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16760,8192,4959,7,7Throwing Tomahawk,,25,16, 0,,1.00,,1,48,,0,,2.50,25,2.00,7,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,26358,8192,21135,63,5Assassin's Throwing Axe,58,25,16, 0,,1.00,,1,108,,0,,37.33,25,3.00,146,78,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,
2,20654,8192,2774,7,8Rust-covered Blunderbuss,2,15,3, 0,,1.00,,28,6,1},0,true,1.88,26,2.40,6,3,3,,,,,,,149,,,30,,,,,,,,,,,,,,,,,,,,,,6,3,1.88,2.40,,,,,,,,,,,,,,,,,,,,
2,20654,8192,2778,13,8Cheap Blunderbuss,8,15,3, 0,,1.00,,147,7,1,0,true,3.18,26,2.20,9,5,3,,,,,,,140,,,35,,,,,,,,,,,,,,,,,,,,,,9,5,3.18,2.20,,,,,,,,,,,,,,,,,,,,
2,6606,8192,2508,2,7Old Blunderbuss,1,15,3, 0,,1.00,,5,9,1,0,,1.52,26,2.30,5,2,3,,,,,,27,,,,20,,,,,,,,,,,,,,,,,,,,,,5,2,1.52,2.30,,,,,,,,,,,,,,,,,,,,
2,6594,8192,2510,3,7Solid Blunderbuss,1,15,3, 0,,1.00,,8,9,1,0,,2.05,26,2.20,6,3,3,,,,,,41,,,,20,,,,,,,,,,,,,,,,,,,,,,6,3,2.05,2.20,,,,,,,,,,,,,,,,,,,,
2,20728,8192,8181,9,7Hunting Rifle,4,15,3, 0,,1.00,,79,9,1,0,,2.96,26,2.70,11,5,3,,,,,,,150,,,30,,,,,,,,,,,,,,,,,,,,,,11,5,2.96,2.70,,,,,,,,,,,,,,,,,,,,
2,20721,8192,4026,43,8Sentinel Musket,38,15,3, 0,,1.00,,4362,9,1,0,true,11.61,26,2.80,43,22,3,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,43,22,11.61,2.80,,,,,,,,,,,,,,,,,,,,
2,20718,8192,2786,29,8Oiled Blunderbuss,24,15,3, 0,,1.00,,1173,10,1,0,true,7.00,26,2.00,19,9,3,,,,,,,181,,,65,,,,,,,,,,,,,,,,,,,,,,19,9,7.00,2.00,,,,,,,,,,,,,,,,,,,,
2,20979,8192,2781,18,8Dirty Blunderbuss,13,15,3, 0,,1.00,,335,12,1,0,true,4.09,26,2.20,12,6,3,,,,,,,299,,,45,,,,,,,,,,,,,,,,,,,,,,12,6,4.09,2.20,,,,,,,,,,,,,,,,,,,,
2,20717,8192,2783,22,8Shoddy Blunderbuss,17,15,3, 0,,1.00,,590,12,1,0,true,5.00,26,2.10,14,7,3,,,,,,,320,,,50,,,,,,,,,,,,,,,,,,,,,,14,7,5.00,2.10,,,,,,,,,,,,,,,,,,,,
2,20728,8192,2511,14,7Hunter's Boomstick,9,15,3, 0,,1.00,,264,15,1,0,,5.00,26,2.10,14,7,3,,,,,,1324,,,,40,,,,,,,,,,,,,,,,,,,,,,14,7,5.00,2.10,,,,,,,,,,,,,,,,,,,,
2,20717,8192,3780,33,8Long-barreled Musket,28,15,3, 0,,1.00,,1877,16,1,0,true,7.88,26,2.60,27,14,3,,,,,,,567,,,65,,,,,,,,,,,,,,,,,,,,,,27,14,7.88,2.60,,,,,,,,,,,,,,,,,,,,
2,20725,8192,3025,36,7BKP 42 \Ultra\,31,15,3, 0,,1.00,,3695,19,1,0,,13.81,26,2.10,38,20,3,,,,,,18478,,,,65,,,,,,,,,,,,,,,,,,,,,,38,20,13.81,2.10,,,,,,,,,,,,,,,,,,,,
2,20721,8192,13825,57,8Primed Musket,52,15,3, 0,,1.00,,10168,29,,0,true,15.83,26,1.80,37,20,3,,,,,,,8798,,,65,,,,,,,,,,,,,,,,,,,,,,37,20,15.83,1.80,,,,,,,,,,,,,,,,,,,,
2,20727,8192,3023,21,7Large Bore Blunderbuss,16,15,3, 0,,1.00,,754,33,1,0,,7.40,26,2.50,24,13,3,,,,,,3771,,,,50,,,,,,,,,,,,,,,,,,,,,,24,13,7.40,2.50,,,,,,,,,,,,,,,,,,,,
2,20726,8192,3024,26,7BKP 2700 \Enforcer\,21,15,3, 0,,1.00,,1419,33,1,0,,9.63,26,2.70,34,18,3,,,,,,7098,,,,60,,,,,,,,,,,,,,,,,,,,,,34,18,9.63,2.70,,,,,,,,,,,,,,,,,,,,
2,6592,8192,4089,48,6Ricochet Blunderbuss,43,15,3, 0,,1.00,,15060,35,1,0,,22.39,26,2.30,67,36,3,,,,,,,30000,,,65,,,,,,,,,,,,,,,,,,,,,,67,36,22.39,2.30,,,,,,,,,,,,,,,,,,,,
2,6607,8192,2509,9,7Ornate Blunderbuss,4,15,3, 0,,1.00,,82,40,1,0,,2.95,26,2.20,9,4,3,,,,,,414,,,,30,,,,,,,,,,,,,,,,,,,,,,9,4,2.95,2.20,,,,,,,,,,,,,,,,,,,,
2,20740,8192,3040,19,6Hunter's Muzzle Loader,14,15,3, 0,,1.00,,940,43,1,0,true,7.50,26,1.80,18,9,3,,,,,,,1427,,,45,,,,,,,,,,,,,,,,,,,,,,18,9,7.50,1.80,,,,,,,,,,,,,,,,,,,,
2,8258,8192,15325,60,6Sharpshooter Harquebus,55,15,3, 0,,1.00,,31784,43,1,0,true,27.95,26,2.20,80,43,3,,,,,,,98000,,,65,,,,,,,,,,,,,,,,,,,,,,80,43,27.95,2.20,,,,,,,,,,,,,,,,,,,,
2,28331,8192,15324,56,6Burnside Rifle,51,15,3, 0,,1.00,,25565,45,1,0,true,26.00,26,2.50,85,45,3,,,,,,,45000,,,65,,,,,,,,,,,,,,,,,,,,,,85,45,26.00,2.50,,,,,,,,,,,,,,,,,,,,
2,20735,8192,8188,37,6Explosive Shotgun,32,15,3, 0,,1.00,,6414,51,1,0,true,15.24,26,2.10,42,22,3,,,,,,,6338,,,65,,,,,,,,,,,,,,,,,,,,,,42,22,15.24,2.10,,,,,,,,,,,,,,,,,,,,
2,28557,8192,15323,50,6Percussion Shotgun,45,15,3, 0,,1.00,,17791,51,1,0,,23.26,26,2.30,70,37,3,,,,,,,28000,,,65,,,,,,,,,,,,,,,,,,,,,,70,37,23.26,2.30,,,,,,,,,,,,,,,,,,,,
2,34484,8192,21800,68,5Silithid Husked Launcher,60,15,3, 0,,1.00,,52522,70,5,0,,35.00,26,2.80,128,68,3,,,,,,,,,,75,,,,,,,,,,,,,10,,,,,,,,4,128,68,35.00,2.80,,,,,,,,,,,,,,,,,,,,
2,26616,8192,15995,52,6Thorium Rifle,47,15,3, 0,,1.00,,19739,74,1,0,,24.20,26,2.50,79,42,3,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,79,42,24.20,2.50,17,,,,,,,,,,,,,,,,,,,
2,6594,8192,4372,24,6Lovingly Crafted Boomstick,19,15,3, 0,,1.00,,1800,75,1,0,,9.72,26,1.80,23,12,3,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,23,12,9.72,1.80,,,,,,,,,,,,,,,,,,,,
2,20734,8192,3042,33,6BKP \Sparrow\ Smallbore,28,15,3, 0,,1.00,,4577,88,1,0,true,13.24,26,1.70,30,15,3,,,,,,,4800,,,65,,,,,,,,,,,,,,,,,,,,,,30,15,13.24,1.70,,,,,,,,,,,,,,,,,,,,
2,31237,8192,20722,65,5Crystal Slugthrower,60,15,3, 0,,1.00,,45413,93,5,0,,33.39,26,2.80,122,65,3,,,,,,,,,,75,,,,,,,,,,,,,4,,,,,,,,,122,65,33.39,2.80,,20,,,,,,,,,,,,,,,,,,
2,8257,8192,4383,29,6Moonsight Rifle,24,15,3, 0,,1.00,,3183,95,1,0,,11.76,26,1.70,26,14,3,,,,,,,5300,,,65,,,,,,,,,,,,,,,,,,,,,,26,14,11.76,1.70,,,,,,,,,,,,,,,,,,,,
2,6592,8192,4577,13,6Compact Shotgun,8,15,3, 0,,1.00,,356,101,1,0,,5.25,26,2.00,14,7,3,,,,,,,539,,,35,,,,,,,,,,,,,,,,,,,,,,14,7,5.25,2.00,,,,,,,,,,,,,,,,,,,,
2,6591,8192,15322,39,6Smoothbore Gun,34,15,3, 0,,1.00,,7745,116,1,0,true,16.60,26,2.50,54,29,3,,,,,,,7605,,,65,,,,,,,,,,,,,,,,,,,,,,54,29,16.60,2.50,,,,,,,,,,,,,,,,,,,,
2,6612,8192,3430,44,6Sniper Rifle,39,15,3, 0,,1.00,,11026,140,1,0,true,20.17,26,3.00,65,56,3,,,,,,,25000,,,65,,,,,,,,,,,,,,,,,,,,,,65,56,20.17,3.00,,,,,,,,,,,,,,,,,,,,
2,20744,8192,10510,44,6Mithril Heavy-bore Rifle,39,15,3, 0,,1.00,,11369,157,1,0,,20.17,26,2.90,76,41,3,,,,,,,30000,,,65,,,,,,,,,,,,,,,,,,,,,,76,41,20.17,2.90,14,,,,,,,,,,,,,,,,,,,
2,15835,8192,4379,26,6Silver-plated Shotgun,21,15,3, 0,,1.00,,2357,160,1,0,,10.37,26,2.70,37,19,3,,,,,,,4880,,,60,,,,,,,,,,,,,,,,,,,,,,37,19,10.37,2.70,,,,,,,,,,,,,,,,,,,,
2,18405,8192,9487,29,5Hi-tech Supergun,24,15,3, 0,,1.00,,3632,162,1,0,,14.35,26,2.30,43,23,3,,,,,,,750,,,75,,,,,,,,,,,,,,,,,,,,,,43,23,14.35,2.30,,,,,,,,,,,,,,,,,,,,
2,18298,8192,10508,41,6Mithril Blunderbuss,36,15,3, 0,,1.00,,8958,162,1,0,,17.93,26,2.90,68,36,3,,,,,,,30000,,,65,,,,,,,,,,,,,,,,,,,,,5,68,36,17.93,2.90,,,,,,,,,,,,,,,,,,,,
2,20729,8192,3041,31,6\Mage-Eye\ Blunderbuss,26,15,3, 0,,1.00,,3769,167,1,0,true,12.50,26,2.80,46,24,3,,,,,,,3999,,,65,,,,,,,,,,,,,,,,,,,,,,46,24,12.50,2.80,,,,,,,,,,,,,,,,,,,,
2,15821,8192,7729,33,5Chesterfall Musket,28,15,3, 0,,1.00,,5514,180,1,0,,16.52,26,2.30,50,26,3,,,,,,,12000,,,75,,,,,,,,,,,,,,,,,,,,,,50,26,16.52,2.30,,,,,,,,,,,,,,,,,,,,
2,26737,8192,16004,55,5Dark Iron Rifle,50,15,3, 0,,1.00,,29152,182,1,0,,28.33,26,2.70,100,53,3,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,100,53,28.33,2.70,,,,,,,,,,,,,,,,,,,,
2,28718,8192,2098,27,5Double-barreled Shotgun,22,15,3, 0,,1.00,,3020,189,1,0,,13.26,26,2.30,40,21,3,,,,,,,17000,,,70,,,,,,,,,,,,,,,,,,,,,,40,21,13.26,2.30,,,,,,,,,,,,,,,,,,,,
2,6600,8192,4362,10,6Rough Boomstick,5,15,3, 0,,1.00,,187,195,1,0,,4.13,26,2.30,13,6,3,,,,,,,1600,,,35,,,,,,,,,,,,,,,,,,,,,,13,6,4.13,2.30,,,,,,,,,,,,,,,,,,,,
2,20741,8192,8182,7,7Pellet Rifle,2,15,3, 0,,1.00,,40,281,1,0,,2.50,26,2.60,9,4,3,,,,,,,214,,,30,,,,,,,,,,,,,,,,,,,,,,9,4,2.50,2.60,,,,,,,,,,,,,,,,,,,,
2,20663,8192,9422,43,5Shadowforge Bushmaster,38,15,3, 0,,1.00,,13052,296,1,0,,22.76,26,2.90,86,46,3,,,,,,,399,,,75,,,,,,,,,,,,,,,,,7,,,,,86,46,22.76,2.90,,,,,,,,,,,,,,,,,,,,
2,28786,8192,13137,34,5Ironweaver,29,15,3, 0,,1.00,,5874,351,1,0,,17.31,26,2.60,59,31,3,,,,,,,34336,,,75,,,,,,,,,,,,,,,,,,,,,,59,31,17.31,2.60,,,,,,,,,,,,,,,,,,,,
2,28743,8192,13146,58,5Shell Launcher Shotgun,53,15,3, 0,,1.00,,34704,374,1,0,,29.78,26,2.30,89,48,3,,,,,,,80000,,,75,,,,,,,,,,,,,,,,,,,,,,89,48,29.78,2.30,,,,,,,,,,,,,,,,,,,,
2,28769,8192,13139,50,5Guttbuster,45,15,3, 0,,1.00,,21029,450,1,0,,26.11,26,2.70,92,49,3,,,,,,,100000,,,75,,,,,,,,,,,,,,,,,,,,,8,92,49,26.11,2.70,,,3,,,,,,,,,,,,,,,,,
2,24721,8192,16007,61,5Flawless Arcanite Rifle,56,15,3, 0,,1.00,,40625,466,1,0,,31.17,26,3.00,122,65,3,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,122,65,31.17,3.00,10,,,,,,,,,,,,,,,,,,,
2,28634,8192,13138,42,5The Silencer,37,15,3, 0,,1.00,,11532,487,1,0,,22.32,26,2.80,82,43,3,,,,,,,75000,,,75,,,,,,,,,,,,,,,,,,,,,,82,43,22.32,2.80,,14,,,,,,,,,,,,,,,,,,
2,21071,8192,13136,21,5Lil Timmy's Peashooter,16,15,3, 0,,1.00,,1456,565,1,0,,10.96,26,2.60,37,20,3,,,,,,,25000,,,60,,,,,,,,,,,,,,,,,,,,,,37,20,10.96,2.60,,,,,,,,,,,,,,,,,,,,
2,31210,8192,18282,65,4Core Marksman Rifle,60,15,3, 0,,1.00,,66347,1575,1,0,,36.80,26,2.50,120,64,3,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,120,64,36.80,2.50,22,,,1,1,,,,,,,,,,,,,,,
2,8258,8192,2100,48,4Precisely Calibrated Boomstick,43,15,3, 0,,1.00,,24539,2793,1,0,,27.67,26,1.50,45,38,3,,,,,,,990000,,,90,,,,,,,,,,,,,,,,,,,,,14,45,38,27.67,1.50,,,,,,,,,,,,,,,,,,,,
2,28636,8192,2099,58,4Dwarven Hand Cannon,53,15,3, 0,,1.00,,45040,3078,1,0,,32.76,26,2.90,124,66,3,,,,,,,1999999,,,90,,,,,,,,,,,,,,,,,,,,,,124,66,32.76,2.90,,,,,,,,,,,,,,,,,,,,
2,20743,8192,4369,21,6Deadly Blunderbuss,16,15,3, 0,,1.00,,1179,4648,1,0,,8.27,26,2.60,28,15,3,,,,,,,3795,,,50,,,,,,,,,,,,,,,,,,,,,,28,15,8.27,2.60,,,,,,,,,,,,,,,,,,,,
2,28060,8192,12446,5,7Anvilmar Musket,,15,3, 0,,1.00,,19,8},,1,,2.22,26,2.70,8,4,3,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,8,4,2.22,2.70,,,,,,,,,,,,,,,,,,,,
2,28206,8192,12448,5,7Light Hunting Rifle,,15,3, 0,,1.00,,19,10,,1,,2.11,26,1.90,6,2,3,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,6,2,2.11,1.90,,,,,,,,,,,,,,,,,,,,
2,7531,8192,5309,20,6Privateer Musket,13,15,3, 0,,1.00,,1038,17,1,1,,7.83,26,2.30,24,12,3,,,,,,,,,,50,2,,,,,,,,,,,,,,,,,,,,,24,12,7.83,2.30,,,,,,,,,,,,,,,,,,,,
2,28229,8192,15205,20,6Owlsight Rifle,17,15,3, 0,,1.00,,1063,18,1,1,,7.88,26,2.60,27,14,3,,,,,,,,,,50,1,,,,,,,,,,,,,,,,,,,,,27,14,7.88,2.60,,,,,,,,,,,,,,,,,,,,
2,13060,8192,6798,37,6Blasting Hackbut,30,15,3, 0,,1.00,,6386,18,1,1,,15.36,26,2.80,56,30,3,,,,,,,,,,65,2,,,,,,,,,,,,,,,,,,,,,56,30,15.36,2.80,,,,,,,,,,,,,,,,,,,,
2,20738,8192,3079,12,6Skorn's Rifle,6,15,3, 0,,1.00,,297,27,1,1,,5.00,26,1.90,13,6,3,,,,,,,,,,35,2,,,,,,,,,,,,,,,,,,,,,13,6,5.00,1.90,,,,,,,,,,,,,,,,,,,,
2,20662,8192,4127,40,6Shrapnel Blaster,30,15,3, 0,,1.00,,8073,35,1,1,,17.37,26,1.90,43,23,3,,,,,,,,,,65,1,,,,,,,,,,,,,,,,,,,,,43,23,17.37,1.90,,,,,,,,,,,,,,,,,,,,
2,6601,8192,3567,19,6Dwarven Fishing Pole,20,15,3, 0,,1.00,,922,38,1,1,,7.37,26,1.90,19,9,3,,,,,,,,,,45,1,,,,,,,,,,,,,,,,,,,,,19,9,7.37,1.90,,,,,,,,,,,,,,,,,,,,
2,28786,8192,16992,60,6Smokey's Explosive Launcher,54,15,3, 0,,1.00,,30874,49,1,1,,27.78,26,2.70,98,52,3,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,98,52,27.78,2.70,,,,,,,,,,,,,,,,,,,,
2,28870,8192,17042,36,6Nail Spitter,28,15,3, 0,,1.00,,5692,50,1,1,,14.74,26,1.90,37,19,3,,,,,,,,,,65,2,,,,,,,,,,,,,,,,,,,,,37,19,14.74,1.90,,,,,,,,,,,,,,,,,,,,
2,28781,8192,11629,53,5Houndmaster's Rifle,48,15,3, 0,,1.00,,24527,50,1,1,,27.39,26,2.30,82,44,3,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,3,82,44,27.39,2.30,,,,,,,,,,,,,,,,,,,,
2,31747,8192,18860,78,4High Warlord's Street Sweeper,60,15,3, 0,,1.00,,36602,52,2,1,,46.38,26,2.90,162,107,3,,,,,,,,,,90,,,,,,,,,,,,,7,,,,,,,,,162,107,46.38,2.90,36,,,,,,,,,,,,,,,,,,,
2,26411,8192,15691,38,6Sidegunner Shottie,32,15,3, 0,,1.00,,6909,62,1,1,,16.03,26,2.90,61,32,3,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,61,32,16.03,2.90,,,,,,,,,,,,,,,,,,,,
2,8257,8192,13248,56,5Burstshot Harquebus,51,15,3, 0,,1.00,,29670,67,1,1,,28.85,26,2.60,98,52,3,,,,,,,,,,75,,,,,,,,,,,,,8,,,,,,,,,98,52,28.85,2.60,,10,,,,,,,,,,,,,,,,,,
2,31758,8192,18855,78,4Grand Marshal's Hand Cannon,60,15,3, 0,,1.00,,35945,67,2,1,,46.38,26,2.90,162,107,3,,,,,,,,,,90,,,,,,,,,,,,,7,,,,,,,,,162,107,46.38,2.90,36,,,,,,,,,,,,,,,,,,,
2,34139,8192,21272,79,4Blessed Qiraji Musket,60,15,3, 0,,1.00,1,130949,67,5,1,,47.31,26,2.60,160,86,3,,,,,,,,,,90,,,,,,,,,,,,,10,,,,,,,,,160,86,47.31,2.60,31,,,,,,,,,,,,,,,,,,,
2,8095,8192,4111,45,6Master Hunter's Rifle,,15,3, 0,,1.00,,12042,68,1,1,,20.58,26,2.60,70,37,3,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,70,37,20.58,2.60,,,,,,,,,,,,,,,,,,,,
2,20732,8192,2904,16,6Daryl's Hunting Rifle,11,15,3, 0,,1.00,,595,79,1,1,,6.40,26,2.50,21,11,3,,,,,,,,,,40,1,,,,,,,,,,,,,,,,,,,,,21,11,6.40,2.50,,,,,,,,,,,,,,,,,,,,
2,32577,8192,19853,68,4Gurubashi Dwarf Destroyer,60,15,3, 0,,1.00,1,73837,79,4,1,,38.93,26,2.80,142,76,3,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,142,76,38.93,2.80,,30,,,,,,,,,,,,,,,,,,
2,35370,8192,22810,81,4Toxin Injector,60,15,3, 0,,1.00,,142362,101,6,1,,49.00,26,2.00,128,68,3,,,,,,,,,,90,,,,,,,,,,,,,10,,,,,,,,,128,68,49.00,2.00,,28,,,,,,,,,,,,,,,,,,
2,30809,8192,18460,60,6Unsophisticated Hand Cannon,55,15,3, 0,,1.00,,30762,105,1.5,1,,27.80,26,2.50,91,48,3,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,91,48,27.80,2.50,,,8,,,,,,,,,,,,,,,,,
